externalId,name,supplierSku,gtin,brand,manufacturer,unit,description,category,variantLabel,imageUrl,sourceUrl,priceMinor,currency,quantityOnHand,warehouse,leadTimeDays,lotNumber,expirationDate
"ucg-60646ba30dd5f922","Тонирующая маска «Жемчужный нюд» NEWSHA color masque Pearly Nude 150 мл","","","NEWSHA","","","Тонирующая маска «Жемчужный нюд» NEWSHA color masque Pearly Nude 150 мл - Подарите своим светлым локонам жемчужный блеск с помощью цветной маски для волос от бренда Newsha. В основе формулы NEWSHA Care Complex, кератин, провитамин В5, протеины сои и пшеницы. Активные составляющие нейтрализуют оттенки желтого и оранжевого, а также способствуют укреплению структуры волос. Средство восстанавливает тонус и дарит насыщенный блеск прядям. Нежная консистенция быстро впитывается, обволакивая локоны и образовывая вокруг них защитный барьер. Особенности Newsha Color Masque Pearly Nude: - насыщает влагой, сохраняя ее; - интенсивно питает локоны; - поддерживает гидролипидный баланс; - восстанавливает эластичность и упругость; - дарит здоровье и силу; - укрепляет защитные функции; - способствует продлению насыщенного сияния цвета; - стимулирует регенерационные процессы; - выравнивает тон локонов; - обладает антиоксидантными свойствами. Способ применения: Чтобы оптимально подготовить волосы к цветной маске, вымойте их одним из наших популярных шампуней. Равномерно нанесите цветную маску на подсушенные полотенцем волосы и нанесите ее грубозубой расческой по длине и кончикам, чтобы добиться однородного цветового результата. Оставьте на 5-15 минут в зависимости от желаемой интенсивности цвета, затем тщательно смойте. Высушите волосы феном и уложите как обычно - готово.","ukhod_za_volosami","","https://shop-ucg.kz/upload/resize_cache/iblock/b59/430_558_1/0sbhprn2ox5xsgp2t07jlqetwpkf2nf3.jpg","https://shop-ucg.kz/catalog/ukhod_za_volosami/toniruyushchie_professionalnye_maski/toniruyushchaya_maska_zhemchuzhnyy_nyud_newsha_color_masque_pearly_nude_150_ml/","","","","","","",""
"ucg-23d1dd82fd0529c3","CHI TOTAL PROTECT УВЛАЖНЯЮЩИЙ ТЕРМОЗАЩИТНЫЙ КРЕМ 177 мл","","","CHI","","","CHI TOTAL PROTECT УВЛАЖНЯЮЩИЙ ТЕРМОЗАЩИТНЫЙ КРЕМ 177 мл - CHI TOTAL PROTECT: Интеллектуальная защита и сила натурального шелка Крем CHI TOTAL PROTECT — это многофункциональное средство «все в одном», которое заменяет сразу несколько продуктов ухода. Благодаря своей уникальной легкой консистенции, крем обволакивает каждый волосок, удерживая внутри необходимую влагу и предотвращая пересушивание. Основой формулы являются положительно заряженные ионы шелка, которые физически притягиваются к структуре волоса, заполняя поврежденные участки и делая локоны невероятно гладкими, послушными и крепкими. Активные свойства и действие: Термозащитный барьер. Эффективно защищает волосы от повреждений, вызванных феном, утюжком или агрессивным воздействием солнечных лучей. Глубокое увлажнение. Поддерживает оптимальный гидробаланс, предотвращая ломкость и появление секущихся кончиков. Сохранение цвета. Специальные компоненты фиксируют пигмент внутри волоса, продлевая яркость и блеск окрашенных прядей. Технологические особенности: Использование катионной технологии позволяет активным компонентам шелка удерживаться на поверхности и внутри волоса даже после длительного времени. Крем придает волосам здоровый вид, естественное сияние и заметно облегчает процесс укладки. Способ применения: Выдавите небольшое количество крема (2–3 нажатия дозатора) на ладони и равномерно распределите по всей длине чистых, подсушенных полотенцем волос. Уделите особое внимание кончикам. Не смывайте. Приступайте к привычной укладке феном или другими термоинструментами.","ukhod_za_volosami","","https://shop-ucg.kz/upload/resize_cache/iblock/eaa/430_558_1/725d43acnio2tn7ken2z9j2oydwhnoy1.png","https://shop-ucg.kz/catalog/ukhod_za_volosami/termozashchitnye_sredstva/chi_total_protect_uvlazhnyayushchiy_termozashchitnyy_krem_177_ml/","","","","","","",""
"ucg-a780ce0a2dcae639","CHI ROYAL GUARD HEAT PROTECTING SPRAY СПРЕЙ ДЛЯ ЗАЩИТЫ ВОЛОС ОТ ВЫСОКОЙ ТЕМПЕРАТУРЫ 177мл","","","CHI","","","CHI ROYAL GUARD HEAT PROTECTING SPRAY СПРЕЙ ДЛЯ ЗАЩИТЫ ВОЛОС ОТ ВЫСОКОЙ ТЕМПЕРАТУРЫ 177мл - ROYAL GUARD HEAT PROTECTING SPRAY: Профессиональная термозащита и уход Спрей ROYAL GUARD — это незаменимый этап подготовки волос к использованию фена, утюжка или плойки. Его уникальная формула обволакивает каждый волос, создавая невидимый термозащитный барьер, который выдерживает экстремальное тепловое воздействие до 232°C. Благодаря этому волосы остаются увлажненными и защищенными от перегрева, что особенно важно для сохранения их естественной силы и эластичности. Действие продукта: Термозащита до 232°C. Надежно защищает кутикулу волоса от разрушения при использовании профессиональных термоинструментов. Укрепление и кондиционирование. Спрей не только защищает, но и активно питает волосы, предотвращая их сухость и сечение кончиков. Легкая укладка. Средство делает волосы более послушными, облегчая скольжение стайлеров и сокращая время создания прически. Особенности и преимущества: Предотвращает ломкость и повреждения, вызванные термическим стрессом. Оптимальный объем 177 мл удобен как для домашнего, так и для салонного применения. Не утяжеляет волосы, сохраняя их подвижность и естественный вид. Способ применения: Равномерно распылите спрей на влажные или сухие волосы перед использованием термоинструментов (фена, выпрямителя или плойки). Тщательно прочешите волосы для равномерного распределения средства. Приступайте к укладке привычным способом.","ukhod_za_volosami","","https://shop-ucg.kz/upload/resize_cache/iblock/32f/430_558_1/pnbx5l0t8ia1d1aezu26p0iewbuu02ok.jpg","https://shop-ucg.kz/catalog/ukhod_za_volosami/termozashchitnye_sredstva/chi_royal_guard_heat_protecting_spray_sprey_dlya_zashchity_volos_ot_vysokoy_temperatury_177ml/","","","","","","",""
"ucg-361ab0e29bf47c18","Маска для восстановления волос NEWSHA CLASSIC Flawless Repair Treatment 150 мл","","","NEWSHA","","","Маска для восстановления волос NEWSHA CLASSIC Flawless Repair Treatment 150 мл - Частые окрашивания, применение горячих стайлеров не лучшим образом сказываются на состоянии волос, в результате чего они становятся сухими, ломкими, секущимися. Безупречный уход за поврежденными волосами обеспечит маска от бренда Newsha. Бьюти-продукт содержит соевые протеины, 70 высокоэффективных протеинов кератина и 5 типов коллагена для глубокого укрепления и питания волосы. Уже после первого применения маски вы будете наслаждаться послушными, шелковистыми и сияющими локонами. Процесс расчесывания и укладки превратится в сплошное удовольствие! Особенности Newsha Flawless Repair Treatment: - предназначена для поврежденных и сухих волос; - восстанавливает поврежденные волосы по всей длине; - быстро проникает внутрь волоса; - укрепляет локоны; - обладает приятным ароматом; - питает пряди и придает эластичность; - для домашнего и профессионального применения в салоне. Способ применения: Используйте щетку для нанесения средства на вымытые влажные волосы, начиная с корней и заканчивая кончиками. Оставьте на 7 минут для тонких волос; 14 минут для нормальных; 21 минуту для густых волос. Тщательно смойте. Затем воспользуйтесь кондиционером. Используйте один раз в неделю.","ukhod_za_volosami","","https://shop-ucg.kz/upload/resize_cache/iblock/e3f/430_558_1/2pfm44awviu48ok5r3k3zlzbmtgex375.jpg","https://shop-ucg.kz/catalog/ukhod_za_volosami/maski/maska_dlya_vosstanovleniya_volos_newsha_classic_flawless_repair_treatment_150_ml/","","","","","","",""
"ucg-f739ffc5f69943ce","Спрей для интенсивного восстановления волос NEWSHA Intense Repair Boost 75 мл","","","NEWSHA","","","Спрей для интенсивного восстановления волос NEWSHA Intense Repair Boost 75 мл - Высококонцентрированный бустер мгновенно улучшает ощущение волос и максимизирует кондиционирующий эффект масок NEWSHA Treatments Masques. Волосы сразу заметно и заметно укрепляются, а их прочность на растяжение увеличивается. Благодаря специальной и высокоэффективной формуле восстанавливаются даже самые сильные повреждения волос. Волосы увлажняются, а структура волос получает интенсивный уход с необходимым уходом и питательными веществами. Секущиеся кончики и ломкость волос останавливаются мгновенно. Результат: заметно сильные, здоровые и регенерированные волосы. - Накапливает аминокислоты и белки внутри волоса. - мгновенный восстанавливающий эффект - останавливает секущиеся кончики и ломкость волос - повышает прочность волос на растяжение - придает волосам стабильность и упругость - увлажняет волосы - максимизирует кондиционирующий эффект масок и процедур NEWSHA","ukhod_za_volosami","","https://shop-ucg.kz/upload/resize_cache/iblock/c8c/430_558_1/sb5zc567g3nspnybpnzk09bj1den710l.jpg","https://shop-ucg.kz/catalog/ukhod_za_volosami/konditsionery_/sprey_dlya_intensivnogo_vosstanovleniya_volos_newsha_intense_repair_boost_75_ml/","","","","","","",""
"ucg-758ba6cb3850463a","Бальзам-кондиционер APRÈS-SHAMPOING BIOME-FRIENDLY, 150 мл","","","","","","Бальзам-кондиционер APRÈS-SHAMPOING BIOME-FRIENDLY, 150 мл - PAYOT ESSENTIEL APRÈS-SHAMPOING BIOME-FRIENDLY Распутывающий, восстанавливающий и благоприятный для микробиома кондиционер. Кондиционер Biome-Friendly*, состоящий на 93% из ингредиентов натурального происхождения, помогает распутывать волосы, не утяжеляя их. Обогащенный благоприятным для микробиома травяным комплексом (переработанный пачули** и органический шалфей) и растительным кератином, полученным из сладкого миндаля, он восстанавливает длину и кончики волос и обеспечивает длительную защиту. Он укрепляет, оживляет и поддерживает баланс экосистемы волос. Волосы блестящие, мягкие и легкие, пахнут нежными нотами бергамота и кедра. Вам понравится его кремовая, легко смываемая текстура. Не содержит сульфатированных поверхностно-активных веществ. Без силикона. Туба на 56 % состоит из переработанного и пригодного для вторичной переработки пластика. Без дела. *безопасен для микробиома ** переработан Растительные ингредиенты: переработанные пачули и органический экстракт шалфея. Конкретный ингредиент: растительный кератин. Способ применения: Нанесите после шампуня на влажные волосы, уделяя особое внимание длине и кончикам. Оставьте на несколько минут. Промойте чистой водой.","ukhod_za_volosami","","https://shop-ucg.kz/upload/iblock/035/f5hfx9bcpqmfaq6snv8dnhv4ddxgrwhb.png","https://shop-ucg.kz/catalog/ukhod_za_volosami/konditsionery_/balzam_konditsioner_apr_s_shampoing_biome_friendly_150_ml/","","","","","","",""
"ucg-066032884a83892d","Кондиционер для ежедневного ухода NEWSHA CLASSIC Daily Weightless Conditioner 1000 мл","","","NEWSHA","","","Кондиционер для ежедневного ухода NEWSHA CLASSIC Daily Weightless Conditioner 1000 мл - Заботиться о красоте и здоровье локонов каждый день помогает невесомый ежедневный кондиционер от бренда Newsha. В основе формулы использован натуральный экстракт семян жожоба, обладающего высокой концентрацией витамина Е в составе. Комплекс активных ингредиентов способствует интенсивному увлажнению, питанию и смягчению волос. Нежная кремовая консистенция обволакивает структуру прядей, образовывает защитный барьер и предупреждает дегидратацию, а также дарит упругость и эластичность. Особенности Newsha Daily Weightless Conditioner: - не утяжеляет волосы; - распутывает локоны и облегчает расчесывание; - обеспечивает подвижность и легкость локонов; - насыщает влагой и сохраняет ее; - восстанавливает кожу головы и пряди; - укрепляет защитные функции; - поддерживает гидролипидный баланс; - смягчает и разглаживает чешуйки; - обеспечивает кондиционирующий эффект; - дарит ощущение гладкости и шелковистости. Способ применения: Вотрите небольшое количество средства в влажные волосы и оставьте на 1-5 минут. Хорошо промыть. При необходимости повторите.","ukhod_za_volosami","","https://shop-ucg.kz/upload/resize_cache/iblock/593/430_558_1/fvfxenyhvxomzhs2khqefi4kz0q5fzg0.jpg","https://shop-ucg.kz/catalog/ukhod_za_volosami/konditsionery_/konditsioner_dlya_ezhednevnogo_ukhoda_newsha_classic_daily_weightless_conditioner_1000_ml/","","","","","","",""
"ucg-761bc9dfe663a525","Несмываемый кондиционер с эфф против завитков NEWSHA CLASSIC High Performance Leave-In Co 250м","","","NEWSHA","","","Несмываемый кондиционер с эфф против завитков NEWSHA CLASSIC High Performance Leave-In Co 250м - Кондиционер NEWSHA - это эффективный спрей-кондиционер. Кондиционер противодействует завивке, придает эластичность и добавляет роскошный блеск. Экстракты экзотического фрукта марула имеют укрепляющие и увлажняющие свойства. Кондиционер остается в волосах, не обременяя их. Успех этого бестселлера базируется на преимуществах масла фрукта марула холодного отжима. Оно известно своими положительным увлажняющим эффектом и содержит высококачественные незаменимые жирные кислоты. Богато антиоксидантами и витаминами Е и С.","ukhod_za_volosami","","https://shop-ucg.kz/upload/resize_cache/iblock/318/430_558_1/jwk5cx538m8gm4psf6wy4sty234w62i0.jpg","https://shop-ucg.kz/catalog/ukhod_za_volosami/konditsionery_/nesmyvaemyy_konditsioner_s_eff_protiv_zavitkov_newsha_classic_high_performance_leave_in_co_250m/","","","","","","",""
"ucg-6022837513028aee","Кондиционер для ежедневного ухода NEWSHA CLASSIC Daily Weightless Conditioner 250 мл","","","NEWSHA","","","Кондиционер для ежедневного ухода NEWSHA CLASSIC Daily Weightless Conditioner 250 мл - Ежедневный невесомый кондиционер NEWSHA - это легкий кондиционер для вашего ежедневного ритуала ухода. Кремовая, невесомая текстура обволакивает волос, придает ему эластичность и значительно облегчает расчесывание. Благодаря легкой перьевой смеси, кондиционер идеально подходит для тонких и нормальных волос. Экстракты семян жожоба - восстанавливают баланс влаги и и делают пряди менее хрупкими. Высокая концентрация витамина Е, полученного из семян, оказывает омолаживающий эффект и уменьшает ломкость.","ukhod_za_volosami","","https://shop-ucg.kz/upload/iblock/13f/wki1amd2q0q20n25pikg95hzkqkj7hi2.jpg","https://shop-ucg.kz/catalog/ukhod_za_volosami/konditsionery_/konditsioner_dlya_ezhednevnogo_ukhoda_newsha_classic_daily_weightless_conditioner_250_ml/","","","","","","",""
"ucg-f1899df11b8a50e6","Кондиционер мягкий хлопок NEWSHA PURE Soft Cotton Conditioner 1000 мл","","","NEWSHA","","","Кондиционер мягкий хлопок NEWSHA PURE Soft Cotton Conditioner 1000 мл - Шелковистый кондиционер - это особенно нежное средство с мягкими экстрактами хлопка. Он незаменим при восстановлении волос, гарантирует оптимальный заряд влаги и мягкость. Мягкая формула без парабенов и силиконов восстанавливает поврежденные волосы и защищает их от различных вредных воздействий. Хлопковое масло в его составе является источником ненасыщенных жирных кислот и содержит большое количество жирных кислот омега-6. Это масло идеально для обезвоженных, поврежденных или окрашенных волос. Его увлажняющие свойства успокаивают и предотвращают ломкость волос.","ukhod_za_volosami","","https://shop-ucg.kz/upload/resize_cache/iblock/a72/430_558_1/hk84pnibh707bpy6a7jss1owk7w56un0.jpg","https://shop-ucg.kz/catalog/ukhod_za_volosami/konditsionery_/konditsioner_myagkiy_khlopok_newsha_pure_soft_cotton_conditioner_1000_ml/","","","","","","",""
"ucg-714bdefabb13653e","Кондиционер мягкий хлопок NEWSHA PURE Soft Cotton Conditioner 150 мл","","","NEWSHA","","","Кондиционер мягкий хлопок NEWSHA PURE Soft Cotton Conditioner 150 мл - Кондиционер NEWSHA PURE Soft Cotton Conditioner - это очень нежный продукт с мягкими экстрактами хлопка. Незаменим при восстановлении волос, гарантирует влажность и мягкость. Мягкая формула без парабенов и силиконов восстанавливает поврежденные пряди и защищает их от различных вредных воздействий. Хлопковое масло содержит большинство жирных кислот группы омега-6, что делает ее особенно подходящей для окрашенных, поврежденных при осветлении или слабых волос. Экстракт хлопка помогает сбалансировать кожу головы, увлажняет и улучшает эластичность локонов. Без сульфатов и парабенов. Особенности продукта: - Мягкий кондиционер для чувствительной кожи головы; - Интенсивный уход для укрепления волос изнутри; - Обладает увлажняющими свойствами; - Обеспечивает эластичность; - Укрепляет волосы, предотвращая ломкость; - Облегчает расчесывание. Способ применения: нанесите небольшое количество на вымытые волосы и равномерно распределите средство по кончикам и длине. Оставьте на 2 минуты. Тщательно смойте теплой водой.","ukhod_za_volosami","","https://shop-ucg.kz/upload/iblock/93d/wo5zrf5fjb6guwk8fldbtyk4h6lhe44v.jpg","https://shop-ucg.kz/catalog/ukhod_za_volosami/konditsionery_/konditsioner_myagkiy_khlopok_newsha_pure_soft_cotton_conditioner_150_ml/","","","","","","",""
"ucg-1d9662f8963d19bd","Маска для разглаживания волос NEWSHA CLASSIC All About Smooth Treatment 150 мл","","","NEWSHA","","","Маска для разглаживания волос NEWSHA CLASSIC All About Smooth Treatment 150 мл - Ваши толстые густые волосы нуждаются в интенсивном уходе, необычайной эластичности и сияющем блеске? Маска Newsha All About Smooth Treatment разглаживает структуру жестких и сухих волос, увлажняет их и облегчает расчесывание. Ее нежная увлажняющая текстура обеспечивает ощущение здоровых волос и сияющий блеск. Отборные экстракты киви обогащают волосы витаминами и минералами и укрепляют их изнутри. Экстракт киви - настоящая бомба витамина С, он особенно богат клетчаткой и минералами, такими как кальций, магний и калий. Известно, что экстракт киви предотвращает расщепление гиалуроновой кислоты в коже, тем самым помогая поддерживать естественные запасы влаги в коже и волосах. Он придает волосам блеск, плотность и естественную эластичность. Интенсивно увлажняет Разглаживает структуру волос Обеспечивает идеальное расчесывание Оказывает анти-фриз эффект Придает роскошный блеск Способ применения: Нанесите на вымытые влажные волосы. Оставьте на 5-10 минут. Затем тщательно промойте. Используйте после каждого третьего мытья головы. Если у вас густые, вьющиеся или кучерявые волосы и вы хотите укротить их, можно наносить маску на короткое время после каждого мытья волос (на 1-3 минуты). Также она идеально подходит для тех, кто регулярно выпрямляет волосы утюжком.","ukhod_za_volosami","","https://shop-ucg.kz/upload/resize_cache/iblock/676/430_558_1/qhiuqwpkzal23x56ziabvklr2eyvuif0.jpg","https://shop-ucg.kz/catalog/ukhod_za_volosami/maski/maska_dlya_razglazhivaniya_volos_newsha_classic_all_about_smooth_treatment_150_ml/","","","","","","",""
"ucg-0eb76c1e9ddb0a91","Система восстановления волос (пробный набор) NEWSHA Rescue System Trial Kit","","","NEWSHA","","","Система восстановления волос (пробный набор) NEWSHA Rescue System Trial Kit - Пробный комплект Newsha Rescue System включает в себя: Жидкость аварийно-спасательной системы / Шаг 1 Фаза 1 - Rescue Fluid - особая инновация в нанотехнологиях. Комплекс содержит растительный кератин с важными аминокислотами и низкой молекулярной массой - идеально подходит для ухода за тусклыми и поврежденными волосами. Обработка спасательной системы / Шаг 2 Фаза 2. Благодаря своей низкой молекулярной массе Rescue Treatment глубоко проникает в закрытую кутикулу, корректирует значение pH и возвращает его к здоровому уровню. Фаза 1 Вымойте волосы шампунем Newsha Daily Ritual Shampoo 1-2 раза. Высушите волосы феном 50%. Распылите Rescue Fluid непосредственно на длину волос, вотрите в волосы руками и расчешите. Высушите волосы феном 100%. Разделите волосы на широкие части и выпрямите их 2-4 раза от корней до кончиков при температуре 150°C или 302°F. Фаза 2 Используя пульверизатор, смочите волосы водой. Нанесите Rescue Treatment от корней до кончиков: вотрите продукт в волосы руками и расчешите. Процесс 15 минут. Хорошо ополоснуть. (без шампуня!) Уложите волосы как обычно.","ukhod_za_volosami","","https://shop-ucg.kz/upload/resize_cache/iblock/fb0/430_558_1/umiydrf5u26p92t04pm51sxui8z4m01d.jpg","https://shop-ucg.kz/catalog/ukhod_za_volosami/maski/sistema_vosstanovleniya_volos_probnyy_nabor_newsha_rescue_system_trial_kit_/","","","","","","",""
"ucg-f00256b07185d2e1","Успокаивающая маска для волос NEWSHA PURE Mild Care Masque 150 мл","","","NEWSHA","","","Успокаивающая маска для волос NEWSHA PURE Mild Care Masque 150 мл - Успокаивающие и увлажняющие свойства лаванды, которая является главным активным компонентом маски, не только придают поврежденным волосам дополнительную дозу ухода, но и защищают их от внешних воздействий окружающей среды. Лаванда - хорошо зарекомендовавшее себя средство с успокаивающим, ухаживающим и восстанавливающим действием. Особенно увлажняющие свойства лаванды делают ее ценным ингредиентом для ухода за сухой кожей и поврежденными волосами. Масло лаванды успокаивает и восстанавливает ломкие волосы, а также бережно ухаживает за кожей головы. Бережно ухаживает за поврежденными волосами Успокаивает и восстанавливает поврежденные волосы Защищает волосы от внешних воздействий окружающей среды. Способ применения: нанесите маску на вымытые волосы массирующими движениями. Оставьте на 5 минут. Смойте и нанесите кондиционер, чтобы закрыть кутикулу.","ukhod_za_volosami","","https://shop-ucg.kz/upload/resize_cache/iblock/e89/430_558_1/k6cjtc5958whuqa21uzs7h4rc140yjk2.jpg","https://shop-ucg.kz/catalog/ukhod_za_volosami/maski/uspokaivayushchaya_maska_dlya_volos_newsha_pure_mild_care_masque_150_ml/","","","","","","",""
"ucg-e0f9371d573d1367","Маска-концентрат для глубокого восстановления NEWSHA CLASSIC Deep Treatment Masque 150 мл","","","NEWSHA","","","Маска-концентрат для глубокого восстановления NEWSHA CLASSIC Deep Treatment Masque 150 мл - Самая интенсивная маска в ассортименте бренда. Она насыщает ваши волосы влагой и укрепляет их структуру. Специальная смесь масла ши и экстрактов оливковых листьев глубоко восстанавливает и увлажняет волосы, делая их заметно сильнее, здоровее и жизнеспособнее. Идеально подходит для сухих и поврежденных волос. Ядра ши делают эту маску особенной. Маленькие семена содержат концентрированную силу антиоксидантов, минералов, витаминов и концентрированное количество жирных кислот, которые обладают увлажняющим эффектом и противодействуют ломкости и повреждению волос. - Ультра питательная маска для волос - Обеспечивает укрепляющий и регенерирующий эффект - Предназначена для сухих и поврежденных волос - Не утяжеляет волосы Способ применения: нанесите маску на вымытые волосы массирующими движениями. Оставьте на 2-3 минуты. Для более интенсивного ухода оставьте на 20 минут. Затем тщательно промойте.","ukhod_za_volosami","","https://shop-ucg.kz/upload/iblock/536/be4y5fs91hm3fgwhf1y59ds8mae0e58d.jpg","https://shop-ucg.kz/catalog/ukhod_za_volosami/maski/maska_kontsentrat_dlya_glubokogo_vosstanovleniya_newsha_classic_deep_treatment_masque_150_ml/","","","","","","",""
"ucg-780170f361e6820d","Маска для объема волос NEWSHA HIGH CLASS Excellent Volume Masque 500 мл","","","NEWSHA","","","Маска для объема волос NEWSHA HIGH CLASS Excellent Volume Masque 500 мл - Маска Newsha с силой корня маниоки придает волосам дополнительный объем, плотность и текстуру. Она идеально подходит для придания волосам большего объема перед сушкой феном. Также подходит для вьющихся волос. Маска содержит ценные экстракты корня маниоки, который является суперфудом, особенно в Африке и Азии, из-за его исключительного содержания витаминов и минералов. Он укрепляет волосы от корней до кончиков, придавая им дополнительный объем. Идеально подходит для придания объема волосам перед сушкой феном Особенно подходит для тонких волос Придает текстуру Способ применения: Нанесите на вымытые волосы. Выдержите 5-10 минут. Затем тщательно смойте теплой водой. При желании - используйте легкий кондиционер.","ukhod_za_volosami","","https://shop-ucg.kz/upload/resize_cache/iblock/936/430_558_1/cknmuaqp02emwucfu2frgd02qb0qkhoz.jpg","https://shop-ucg.kz/catalog/ukhod_za_volosami/maski/maska_dlya_obema_volos_newsha_high_class_excellent_volume_masque_500_ml/","","","","","","",""
"ucg-0844ab297cb80323","Маска для объема волос NEWSHA HIGH CLASS Excellent Volume Masque 150 мл","","","NEWSHA","","","Маска для объема волос NEWSHA HIGH CLASS Excellent Volume Masque 150 мл - Маска Newsha с силой корня маниоки придает волосам дополнительный объем, плотность и текстуру. Она идеально подходит для придания волосам большего объема перед сушкой феном. Также подходит для вьющихся волос. Маска содержит ценные экстракты корня маниоки, который является суперфудом, особенно в Африке и Азии, из-за его исключительного содержания витаминов и минералов. Он укрепляет волосы от корней до кончиков, придавая им дополнительный объем. Идеально подходит для придания объема волосам перед сушкой феном Особенно подходит для тонких волос Придает текстуру Способ применения: Нанесите на вымытые волосы. Выдержите 5-10 минут. Затем тщательно смойте теплой водой. При желании - используйте легкий кондиционер.","ukhod_za_volosami","","https://shop-ucg.kz/upload/iblock/d0f/iu5kat2jhf6ggbgis7ko4eqit2kcz3sg.jpg","https://shop-ucg.kz/catalog/ukhod_za_volosami/maski/maska_dlya_obema_volos_newsha_high_class_excellent_volume_masque_150_ml/","","","","","","",""
"ucg-495f9ed52a2cbde2","Крем для глубокого восстановления волос NEWSHA CLASSIC Deep Repolishing Cream 75 мл","","","NEWSHA","","","Крем для глубокого восстановления волос NEWSHA CLASSIC Deep Repolishing Cream 75 мл - Профессиональная косметика активно восстанавливает волосы, поврежденные из-за неаккуратного обращения с плойкой, частого использования фена, агрессивного осветления, окрашивания и других негативных для их здоровья факторов. Newsha Deep Repolishing Cream — восстанавливающий крем для волос, технологичная формула которого глубоко проникает в структуру волосяного стержня, даря роскошным локонам мягкость и бриллиантовое сияние. Основные действующие вещества — оливковое масло и кератин. Особенности Deep Repolishing Cream: антиоксидантная защита; питание и увлажнение без утяжеления; регенерация и укрепление пострадавших участков; уплотнение структуры, разглаживание и повышение эластичности. Применение Deep Repolishing Cream Наносится на сухие и влажные волосы. При распределении средства важно сконцентрировать основную массу на кончиках. Newsha Deep Repolishing Cream — это глубокое восстановление, сила и здоровое сияние послушных локонов.","ukhod_za_volosami","","https://shop-ucg.kz/upload/resize_cache/iblock/761/430_558_1/iw1uut0ld530qf123415oxj2yi7dasy3.jpg","https://shop-ucg.kz/catalog/ukhod_za_volosami/maski/krem_dlya_glubokogo_vosstanovleniya_volos_newsha_classic_deep_repolishing_cream_75_ml/","","","","","","",""
"ucg-318480172b7e84e7","Маска для восстановления волос NEWSHA CLASSIC Flawless Repair Treatment 1000 мл","","","NEWSHA","","","Маска для восстановления волос NEWSHA CLASSIC Flawless Repair Treatment 1000 мл - Безупречная восстанавливающая маска NEWSHA укрепляет поврежденные волосы. Специальная формула соевых белков, 70 высокоэффективных кератиновых белков и 5 видов коллагена продлевают молодость прядей. Особенности товара: - Восстанавливает поврежденные волосы; - Быстро проникает внутрь волоса; - Глубоко укрепляет; - Питает и придает эластичность. Способ применения: используйте щетку для нанесения средства на вымытые влажные волосы, начиная с корней и заканчивая кончиками. Оставьте на 7 минут для тонких волос; 14 минут для нормальных; 21 минуту для густых волос. Тщательно смойте. Затем воспользуйтесь кондиционером. Используйте один раз в неделю.","ukhod_za_volosami","","https://shop-ucg.kz/upload/iblock/913/m8nhghfcv2y1qkt6j2dmf92dpsdyxxu3.jpg","https://shop-ucg.kz/catalog/ukhod_za_volosami/maski/maska_dlya_vosstanovleniya_volos_newsha_classic_flawless_repair_treatment_1000_ml/","","","","","","",""
"ucg-26870363757ecbb6","Делюкс фен NEWSHA Deluxe Dryer","","","NEWSHA","","","Делюкс фен NEWSHA Deluxe Dryer - -Легкий как перышко (300г) -В 6 раз мощнее, чем обычный фен -Включает 3 магнитные насадки для укладки -Включены ЖК-дисплей и защита от перегрева -Специальная ионная технология для гладких волос без пушистости -Энергосберегающий двигатель bldc -Включена уникальная функция самоочистки","ukhod_za_volosami","","https://shop-ucg.kz/upload/resize_cache/iblock/dc9/430_558_1/asir6u9geuu2cgui1d0iuu7q1e1gx11r.jpg","https://shop-ucg.kz/catalog/ukhod_za_volosami/pribory_dlya_ukladki_volos/delyuks_fen_newsha_deluxe_dryer/","","","","","","",""
"ucg-0a0f0b3c2becd87f","Делюкс утюжек для выпрямления волос NEWSHA Deluxe Styler","","","NEWSHA","","","Делюкс утюжек для выпрямления волос NEWSHA Deluxe Styler - Стайлер NEWSHA Deluxe Styler бережно разглаживает структуру волос. Благодаря облегающему крою и закругленным пластинам для укладки он также помогает создавать локоны и волны. Изогнутые и упругие пластины для укладки естественно скользят по волосам и впечатляют своим высококачественным керамическим покрытием со специальной ионной технологией. Преимущества: Керамические пластины PTC быстрого нагрева 25x110 мм Время нагрева 30 секунд Ионная технология обеспечивает антистатический эффект Электронный контроль температуры от 130°C до 230°C Автоматический спящий режим через 60 минут","ukhod_za_volosami","","https://shop-ucg.kz/upload/resize_cache/iblock/60f/430_558_1/33yxw9z91uugd2vbybfzmpu30lq6kxnx.jpg","https://shop-ucg.kz/catalog/ukhod_za_volosami/pribory_dlya_ukladki_volos/delyuks_utyuzhek_dlya_vypryamleniya_volos_newsha_deluxe_styler/","","","","","","",""
