officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,variantCount,categoryPath,sourceImageUrl,imageCount,kzEvidence,status,sourcePageUrl
B00005782,Solventum,Solventum Corporation,3M™ Peridex™ Chlorhexidine Gluconate 0.12% Oral Rinse,7100132390,7100132390 | 7100111826 | 7100111823,3,Solventum Oral Care / GPH10281,https://assets.solventum.com/is/image/mmmspinco/peridex_3_ko,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.solventum.com/en-us/home/f/b00005782/
B00005780,Solventum,Solventum Corporation,3M™ PerioMed™ 0.63% Stannous Fluoride Oral Rinse,7100111523,7100111523 | 7010389430 | 7010296861,3,Solventum Oral Care / GPH10281,https://assets.solventum.com/is/image/mmmspinco/3M-PerioMed-box-and-bottle-mint_v2-1,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.solventum.com/en-us/home/f/b00005780/
B00007596,Solventum,Solventum Corporation,3M™ Permadyne™ 2:1 Syringe Impression Material Refill Pack,7100196288,7100196288 | 7100196277 | 7100196276 | 7100196271 | 7100196192,5,Solventum Oral Care / GPH10438,https://assets.solventum.com/is/image/mmmspinco/ocsd-impression-materials-imprint-3-vps-b00007583-base-mainimage-glbl,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.solventum.com/en-us/home/f/b00007596/
B00034663,Solventum,Solventum Corporation,"3M™ Photac™ Fil Quick Aplicap™ Light-Cured Glass Ionomer Restorative, 61000 Series",7100345142,7100345142 | 7100345113 | 7100253129 | 7100250969 | 7100250967 | 7100249787 | 7100249786 | 7100249785,8,Solventum Oral Care / GPH10481,https://assets.solventum.com/is/image/mmmspinco/B00034663_transition_ds_photacfilquickaplicap_A3C10,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.solventum.com/en-us/home/f/b00034663/
B00007850,Solventum,Solventum Corporation,3M™ Polycarbonate Crowns,7000053373,7000053373 | 7000053372 | 7000053371 | 7000053370 | 7000053369 | 7000053368 | 7000053367 | 7000053366 | 7000053365 | 7000053364 | 7000053363 | 7000053362 | 7000053361 | 7000053360 | 7000053359 | 7000053358 | 7000053357 | 7000053356 | 7000053355 | 7000053354 | 7000053353 | 7000053352 | 7000053351 | 7000053350 | 7000053349 | 7000053348 | 7000053347 | 7000053346 | 7000053345 | 7000053344 | 7000053343 | 7000053342 | 7000053341 | 7000053340 | 7000053339 | 7000053338 | 7000053337 | 7000053336 | 7000053335 | 7000053334 | 7000053333 | 7000053332 | 7000053331 | 7000053330 | 7000053329 | 7000053328 | 7000053327 | 7000053326 | 7000053325 | 7000053324 | 7000053323 | 7000053322 | 7000053321 | 7000053320 | 7000053319 | 7000053318 | 7000053317 | 7000053316 | 7000053315 | 7000053314 | 7000030120,61,Solventum Oral Care / GPH10450,https://assets.solventum.com/is/image/mmmspinco/Polycarbonate_Crown_KO,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.solventum.com/en-us/home/f/b00007850/
B00007849,Solventum,Solventum Corporation,3M™ Polycarbonate Crowns Kit,,,1,Solventum Oral Care / GPH10450,https://assets.solventum.com/is/image/mmmspinco/Polycarb_Crown_Kit_ko_C-180,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,MANUFACTURER_REFERENCE_REQUIRED,https://www.solventum.com/en-us/home/f/b00007849/
B10225751,Solventum,Solventum Corporation,3M™ Polyether Adhesive Refill,7100196367,7100196367,1,Solventum Oral Care / GPH10418,https://assets.solventum.com/is/image/mmmspinco/Polyether_Adhesive_Bottle_30600,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.solventum.com/en-us/home/f/b10225751/
B5005057156,Solventum,Solventum Corporation,3M™ Polyether Contact Tray Adhesive Refill,7100196387,7100196387,1,Solventum Oral Care / GPH10418,https://assets.solventum.com/is/image/mmmspinco/3M_Polyether_Contact_Tray_Adhesive_RF_69408,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.solventum.com/en-us/home/f/b5005057156/
B40006299,Solventum,Solventum Corporation,3M™ Power Cord,7000005632,7000005632,1,Solventum Oral Care / GPH12008,,0,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,PHOTO_REQUIRED,https://www.solventum.com/en-us/home/f/b40006299/
B10076431,Solventum,Solventum Corporation,3M™ Power Supply,7000031297,7000031297,1,Solventum Oral Care / GPH10441,,0,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,PHOTO_REQUIRED,https://www.solventum.com/en-us/home/f/b10076431/
B10179719,Solventum,Solventum Corporation,3M™ Power Switch,7100004746,7100004746,1,Solventum Oral Care / GPH10441,,0,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,PHOTO_REQUIRED,https://www.solventum.com/en-us/home/f/b10179719/
B10157507,Solventum,Solventum Corporation,3M™ Pressure Spring,7000132021,7000132021,1,Solventum Oral Care / GPH10027,,0,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,PHOTO_REQUIRED,https://www.solventum.com/en-us/home/f/b10157507/
