officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,variantCount,categoryPath,description,sourceImageUrl,imageCount,kzEvidence,status,sourcePageUrl
AVERON-13141,Averon,НПК АВЕРОН,КАБЕЛЬ КАМ-УПЗ 4.3 (Bloomden X5),13141,13141,1,Оборудование для CAD-CAM и 3D-печати,Соединительный кабель для подключения вытяжки УПЗ 1.3 СТАЙЕР ПЛЮС к фрезерному станку фирмы Bloomden,https://www.averon.ru/upload/iblock/4ca/kun09y2pk1srzmsc3ohzuosgy8mla9ls.jpg,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/oborudovanie_dlya_cad-cam/kabel__kam-upz_4_3_bloomden_x5/
AVERON-13579,Averon,НПК АВЕРОН,КАБЕЛЬ КАМ-УПЗ 5.0 (Dentsply Sirona),13579,13579,1,Оборудование для CAD-CAM и 3D-печати,Интерфейсный кабель для подключения АДАПТЕР КАМ-УПЗ 1.0 к фрезерным станкам Dentsply Sirona,https://www.averon.ru/upload/iblock/a61/nbbwe7uecgofe5e8m64mfe5su9btof8v.jpg,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/oborudovanie_dlya_cad-cam/kabel__kam-upz_5_0_dentsply_sirona/
AVERON-13142,Averon,НПК АВЕРОН,КАБЕЛЬ КАМ-УПЗ 5.3 (Dentsply Sirona),13142,13142,1,Оборудование для CAD-CAM и 3D-печати,Соединительный кабель для подключения вытяжки УПЗ 1.3 СТАЙЕР ПЛЮС к фрезерному станку фирмы Dentsply Sirona,https://www.averon.ru/upload/iblock/991/ttvu84duaoumuctexbsrsu7lrt7rdeem.jpg,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/oborudovanie_dlya_cad-cam/kabel__kam-upz_5_3_dentsply_sirona/
AVERON-13580,Averon,НПК АВЕРОН,КАБЕЛЬ КАМ-УПЗ 6.0 (UP3D),13580,13580,1,Оборудование для CAD-CAM и 3D-печати,Интерфейсный кабель для подключения АДАПТЕР КАМ-УПЗ 1.0 к фрезерным станкам фирмы UP3D Разъем типа Aviation 5-контактный,https://www.averon.ru/upload/iblock/6b4/ualbvoox3n7ypwz7t36nrgofuuyyc0s5.jpg,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/oborudovanie_dlya_cad-cam/kabel__kam-upz_6_0_up3d/
AVERON-13143,Averon,НПК АВЕРОН,КАБЕЛЬ КАМ-УПЗ 6.3 (UP3D),13143,13143,1,Оборудование для CAD-CAM и 3D-печати,Соединительный кабель для подключения вытяжки УПЗ 1.3 СТАЙЕР ПЛЮС к фрезерному станку фирмы UP3D,https://www.averon.ru/upload/iblock/eb0/xoh0jiwzkfqrlvwaf1xrjr9nlygqerjr.jpg,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/oborudovanie_dlya_cad-cam/kabel__kam-upz_6_3_up3d/
AVERON-13581,Averon,НПК АВЕРОН,КАБЕЛЬ КАМ-УПЗ 7.0 (XTCERA),13581,13581,1,Оборудование для CAD-CAM и 3D-печати,Интерфейсный кабель для подключения АДАПТЕР КАМ-УПЗ 1.0 к фрезерным станкам XTCERA Разъем типа Aviation 4-контактный,https://www.averon.ru/upload/iblock/5d5/wkxvl8s0s0w35oc2gipjaq1m1l2520u6.jpg,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/oborudovanie_dlya_cad-cam/kabel__kam-upz_7_0_xtcera/
AVERON-13144,Averon,НПК АВЕРОН,КАБЕЛЬ КАМ-УПЗ 7.3 (XTCERA),13144,13144,1,Оборудование для CAD-CAM и 3D-печати,Соединительный кабель для подключения вытяжки УПЗ 1.3 СТАЙЕР ПЛЮС к фрезерному станку фирмы XTCERA,https://www.averon.ru/upload/iblock/531/qibtgv1gzukixcjfw1ao3g9340eszkwi.jpg,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/oborudovanie_dlya_cad-cam/kabel__kam-upz_7_3_xtcera/
AVERON-13648,Averon,НПК АВЕРОН,КАБЕЛЬ КАМ-УПЗ 8.3 (JINY),13648,13648,1,Оборудование для CAD-CAM и 3D-печати,Интерфейсный кабель для подключения вытяжек УПЗ 1.3 СТАЙЕР КАМ / УПЗ 1.3 СТАЙЕР ПЛЮС к фрезерным станкам фирмы JINY,https://www.averon.ru/upload/iblock/aa7/b34xp8f2q1gz1vwvk00jtf250r8d2k23.jpg,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/oborudovanie_dlya_cad-cam/kabel__kam-upz_8_3_jiny/
AVERON-14929,Averon,НПК АВЕРОН,КАБЕЛЬ КАМ-УПЗ 9.3 (Upcera А52),14929,14929,1,Оборудование для CAD-CAM и 3D-печати,"Интерфейсный кабель для подключения вытяжек УПЗ 1.3 СТАЙЕР КАМ/УПЗ 1.3 СТАЙЕР ПЛЮС к фрезерным станкам фирмы Upcera, модель А5",https://www.averon.ru/upload/iblock/ff0/yxonbjrb2uto9ughi51lux2w7pa4kby7.png,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/oborudovanie_dlya_cad-cam/kabel__kam-upz_9_3_upcera_a52/
AVERON-1876,Averon,НПК АВЕРОН,КАРБОН 1.0,1876,1876,1,"Cтолы, светильники, вытяжки, боксы / Автономные вытяжки для работы с пылью, газами и для CAD-CAM систем. Циклоны, прочие фильтры / Общие расходные принадлежности",Активированный уголь,https://www.averon.ru/upload/iblock/9d7/ge4pwavraixyhe7g403r97foejwh3xl8.jpg,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/obshaie_rashod_prinadlejnosti/karbon_1_0/
AVERON-13550,Averon,НПК АВЕРОН,КАРМАН 1.0 ТРЭШ,13550,13550,1,"Cтолы, светильники, вытяжки, боксы / Полезные мелочи, принадлежности общего применения",Легкосъемный навесной карман-урна для сбора отходов Полезная мелочь для поддержания чистоты на рабочем месте,https://www.averon.ru/upload/iblock/631/s24hapl397csphza2a9fwvmowj76m9wu.png,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/polezmelochi_dlya_rabochih_mest/karman_1_0_tresh/
AVERON-4501,Averon,НПК АВЕРОН,КАРМАН 1.0 ФОЛК,4501,4501,1,"Cтолы, светильники, вытяжки, боксы / Столы зубного техника на платформе СЗТ 4.3. Стулья. Элементы системы хранения",Навесной боковой карман для стульев ФОЛК,https://www.averon.ru/upload/iblock/5cb/3i0kokuu8xkn98gvc6h9edzsztbkc5pl.jpg,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/stol_serii_master_element_sistem_hraneniya_stulya/karman_1_0_folk/
AVERON-4615,Averon,НПК АВЕРОН,КАТАЛИЗАТОР 1.0 ЭМП,4615,4615,1,Литейное оборудование,Устройство для нейтрализации токсичных газов. Для работы с ЭМП 11.х НЬЮ и ЭМП 1.1 КОМБИ,https://www.averon.ru/upload/iblock/ecc/q3agx7223rdwfrfqt16kp3xdkfz1sm9a.jpg,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/liteynoe_oborudovanie/katalizator_1_0_emp/
AVERON-6230,Averon,НПК АВЕРОН,"Керамическая облицовка (без мебели, без гипсовочной)",6230,6230,1,Готовые решения / Керамическая облицовка,"Керамическая облицовка (без мебели, без гипсовочной).",https://www.averon.ru/upload/iblock/d89/042tt7yavr1tig7i1yan1iavjsaora5b.jpg,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/keramicheskaya_oblicovka/keramicheskaya_oblicovka_bez_mebeli__bez_gipsovochnoy/
AVERON-6229,Averon,НПК АВЕРОН,"Керамическая облицовка (с мебелью, без гипсовочной)",6229,6229,1,Готовые решения / Керамическая облицовка,"Керамическая облицовка (с мебелью, без гипсовочной).",https://www.averon.ru/upload/iblock/e42/lmkttwi2ovv2om4ttue0xaow6h6gshdy.jpg,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/keramicheskaya_oblicovka/keramicheskaya_oblicovka_s_mebel__iu__bez_gipsovochnoy/
AVERON-2020,Averon,НПК АВЕРОН,КИСТОЧКА 3.0 КЕРАМИКА,2020,2020,1,Инструменты и принадлежности,Кисть №3 с синтетическим ворсом для нанесения керамической массы,https://www.averon.ru/upload/iblock/c65/kt61keob9hz7wravge7oyuly9qo5z0cc.jpg,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/instrument__i_prinadlejnosti/kistochka_3_0_keramika/
AVERON-2019,Averon,НПК АВЕРОН,КИСТОЧКА 5.0 КЕРАМИКА,2019,2019,1,Инструменты и принадлежности,Кисть №5 с синтетическим ворсом для нанесения керамической массы,https://www.averon.ru/upload/iblock/397/17kbyo2j93bqzhihmv5ianfmc8r6w5xp.jpg,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/instrument__i_prinadlejnosti/kistochka_5_0_keramika/
AVERON-12759,Averon,НПК АВЕРОН,КИТ 1.0 АВГЛ,12759,12759,1,"Cтолы, светильники, вытяжки, боксы / Автономные вытяжки для работы с пылью, газами и для CAD-CAM систем. Циклоны, прочие фильтры / Общие расходные принадлежности","Ремонтный комплект для обслуживания модуля угольного фильтра к АВГЛ 2.0 СТАЙЕР, УПЗ 1.3 КАРБОН Состав: синтепон (Прокладка 210x210) 4 шт + Фильтр тканевый 195х195мм (2 шт) + Уголь активированный (1800 грамм)",https://www.averon.ru/upload/iblock/cbf/3777k2u0n12r69ln6h543wqwhf9shldl.jpg,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/obshaie_rashod_prinadlejnosti/kit_1_0_avgl/
