localId,brand,manufacturer,name,manufacturerRefs,referenceCount,status,sourcePageUrl,summary
107,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",RD-1/3 Series Rubber Bond Diamond Polisher RD 3415,RD 3415 | 204 304 504 100,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/107.html,
108,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SG-1 Series Silicone Bond Polisher SG 1113,SG 1113 | 314 243 524 030,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/108.html,
109,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",RD-2 Series Rubber Bond Diamond Polisher RD 2414,RD 2414 | 104 304 514 120,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/109.html,
110,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",CW-2 series vitrified bond grinder CW 2242,CW 2242 | 104 237 533 036,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/110.html,
111,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SH-2 Series Silicone Bond Polisher SH 2352,SH 2352 | 104 371 534 180,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/111.html,
112,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",RF-3 Series Rubber Bond Polisher RF 3326,RF 3326 | 204 041 494 100,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/112.html,
113,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",Non-precious metal set RA 0506 E,RA 0506 E,1,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/113.html,
114,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",RF-0 Series Rubber Bond Polisher RF 0011,RF 0011 | 900 114 544 060,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/114.html,
115,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SG-0 Series Silicone Bond Polisher SG 0013,SG 0013 | 900 114 524 060,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/115.html,
116,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",CW-2 series vitrified bond grinder CW 2232,CW 2232 | 104 024 533 125,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/116.html,
117,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SH-2 Series Silicone Bond Polisher SH 2344,SH 2344 | 104 041 514 150,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/117.html,
118,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SG-1 Series Silicone Bond Polisher SG 1114,SG 1114 | 314 243 514 030,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/118.html,
119,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",RD-1/3 series rubber bond diamond polisher RD 3414,RD 3414 | 204 304 514 100,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/119.html,
120,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SK-4 Series Silicone Bond Polisher SK 4163,SK 4163 | 104 012 524 140,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/120.html,
121,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",CW-2 series vitrified bond grinder CW 2222,CW 2222 | 104 014 533 070,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/121.html,
122,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",RF-3 Series Rubber Bond Polisher RF 3325,RF 3325 | 204 041 504 100,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/122.html,
123,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",RD-2 Series Rubber Bond Diamond Polisher RD 2413,RD 2413 | 104 304 524 120,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/123.html,
124,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SH-2 Series Silicone Bond Polisher SH 2343,SH 2343 | 104 041 524 150,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/124.html,
125,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",CW-2 series vitrified bond grinder CW 2212,CW 2212 | 104 014 533 050,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/125.html,
126,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SG-1 Series Silicone Bond Polisher SG 1132,SG 1132 | 314 243 534 050,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/126.html,
127,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",RD-1/3 Series Rubber Bond Diamond Polisher RD 3413,RD 3413 | 204 304 524 100,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/127.html,
128,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SG-2 Series Silicone Bond Polisher SG 2423,SG 2423 | 104 303 524 150,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/128.html,
129,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",RF-0 Series Rubber Bond Polisher RF 0012,RF 0012 | 900 114 534 060,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/129.html,
130,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SH-2 Series Silicone Bond Polisher SH 2342,SH 2342 | 104 041 534 150,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/130.html,
131,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",RF-3 Series Rubber Bond Polisher RF 3324,RF 3324 | 204 041 514 100,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/131.html,
132,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",CW-2 series vitrified bond grinder CW 2142,104 266 533 050 | CW 2142,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/132.html,
133,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SG-1 Series Silicone Bond Polisher SG 1133,SG 1133 | 314 243 524 050,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/133.html,
134,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",Elastomeric Ceramic RA 2121D,RA 2121D,1,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/134.html,
135,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SH-2 Series Silicone Bond Polisher SH 2334,SH 2334 | 104 042 514 120,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/135.html,
136,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",RD-2 Series Rubber Bond Diamond Polisher RD 2336,RD 2336 | 104 042 494 120,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/136.html,
137,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",RD-1/3 Series Rubber Bond Diamond Polisher RD 3325,RD 3325 | 204 041 504 100,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/137.html,
138,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",CW-2 series vitrified bond grinder CW 2132,CW 2132 | 104 173 533 035,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/138.html,
139,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",RF-0 Series Rubber Bond Polisher RF 0013,RF 0013 | 900 114 524 060,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/139.html,
140,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",RF-1/3 Series Rubber Bond Polisher RF 3322,RF 3322 | 204 041 534 100,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/140.html,
141,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SG-2 Series Silicone Bond Polisher SG 2422,SG 2422 | 104 303 534 150,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/141.html,
142,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",CW-2 series vitrified bond grinder CW 2122,CW 2122 | 104 171 533 025,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/142.html,
143,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",RD-1/3 Series Rubber Bond Diamond Polisher RD 3324,RD 3324 | 204 041 514 100,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/143.html,
144,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SG-1 Series Silicone Bond Polisher SG 1134,SG 1134 | 314 243 514 050,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/144.html,
145,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SH-2 Series Silicone Bond Polisher SH 2333,SH 2333 | 104 042 524 120,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/145.html,
146,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",Elastomeric Ceramic Complete Pack RA 1312 D,RA 1312 D,1,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/146.html,
147,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",CW-2 series vitrified bond grinder CW 2112,CW 2112 | 104 161 533 028,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/147.html,
148,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",RF-0 Series Rubber Bond Polisher RF 0014,RF 0014 | 900 114 514 060,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/148.html,
149,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SH-2 Series Silicone Bond Polisher SH 2332,SH 2332 | 104 042 534 120,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/149.html,
150,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",RD-2 Series Rubber Bond Diamond Polisher RD 2335,RD 2335 | 104 042 504 120,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/150.html,
151,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",RF-3 Series Rubber Bond Polisher RF 3316,RF 3316 | 204 371 494 100,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/151.html,
152,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SK-4 Series Silicone Bond Polisher SK 4162,SK 4162 | 104 012 534 140,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/152.html,
153,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SG-2 Series Silicone Bond Polisher SG 2413,SG 2413 | 104 304 524 120,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/153.html,
154,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",CW-2 series vitrified bond grinder CW 2082,CW 2082 | 104 257 533 045,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/154.html,
155,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SH-2 Series Silicone Bond Polisher SH 2324,SH 2324 | 104 041 514 120,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/155.html,
156,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",CW-2 series vitrified bond grinder CW 2062,CW 2062 | 104 273 533 030,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/156.html,
157,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",RF-3 Series Rubber Bond Polisher RF 3315,RF 3315 | 204 371 504 100,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/157.html,
158,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",RD-1/3 Series Rubber Bond Diamond Polisher RD 3323,RD 3323 | 204 041 524 100,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/158.html,
159,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",DD3826,DD3826,1,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/159.html,
160,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",CW-2 series vitrified bond grinder CW 2052,CW 2052 | 104 292 533 050,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/160.html,
161,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SH-2 Series Silicone Bond Polisher SH 2323,SH 2323 | 104 041 524 120,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/161.html,
162,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",CW-2 series vitrified bond grinder CW 2032,CW 2032 | 104 113 533 065,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/162.html,
163,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",RD-2 series rubber bond diamond polisher RD 2334,RD 2334 | 104 042 514 120,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/163.html,
164,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",Porcelain Teeth Set HP 0205,HP 0205,1,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/164.html,
165,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SH-2 Series Silicone Bond Polisher SH 2322,SH 2322 | 104 041 534 120,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/165.html,
166,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",CW-2 series vitrified bond grinder CW 2022,CW 2022 | 104 113 533 050,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/166.html,
167,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SG-2 Series Silicone Bond Polisher SG 2412,SG 2412 | 104 304 534 120,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/167.html,
168,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",RD-1/3 Series Rubber Bond Diamond Polisher RD 3315,RD 3315 | 204 371 504 100,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/168.html,
169,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SH-2 Series Silicone Bond Polisher SH 2314,SH 2314 | 104 371 514 120,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/169.html,
170,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",RF-3 Series Rubber Bond Polisher RF 3314,RF 3314 | 204 371 514 100,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/170.html,
171,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",CW-2 series vitrified bond grinder CW 2012,CW 2012 | 104 110 533 030,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/171.html,
172,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SG-3 Series Silicone Bond Polisher SG 3012,SG 3012 | 204 110 534 030,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/172.html,
173,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",CW-0 series vitrified bond grinder CW 0022,CW 0022 | 900 372 533 220,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/173.html,
174,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",RD-2 Series Rubber Bond Diamond Polisher RD 2333,RD 2333 | 104 042 524 120,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/174.html,
175,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",Porcelain dental set RA 0206 E,RA 0206 E,1,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/175.html,
176,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",RD-1/3 series rubber bond diamond polisher RD 3314,RD 3314 | 204 371 514 100,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/176.html,
177,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",CW-0 series vitrified bond grinder CW 0012,CW 0012 | 900 372 533 160,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/177.html,
178,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",RF-1/3 Series Rubber Bond Polisher RF 3312,RF 3312 | 204 371 534 100,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/178.html,
179,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SG-3 Series Silicone Bond Polisher SG 3013,SG 3013 | 204 110 524 030,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/179.html,
180,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SH-2 Series Silicone Bond Polisher SH 2313,SH 2313 | 104 371 524 120,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/180.html,
181,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SG-2 Series Silicone Bond Polisher SG 2353,SG 2353 | 104 371 524 180,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/181.html,
182,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SH-2 Series Silicone Bond Polisher SH 2312,SH 2312 | 104 371 534 120,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/182.html,
183,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",CG-2 series vitrified bond grinder CG 2522,CG 2522 | 104 001 533 050,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/183.html,
184,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",RD-1/3 series rubber bond diamond polisher RD 3313,RD 3313 | 204 371 524 100,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/184.html,
185,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",Composite resin set RA 0306 E,RA 0306 E,1,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/185.html,
186,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",CG-2 series vitrified bond grinder CG 2512,CG 2512 | 104 001 533 030,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/186.html,
187,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",RD-2 Series Rubber Bond Diamond Polisher RD 2326,RD 2326 | 104 041 494 120,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/187.html,
188,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SH-2 Series Silicone Bond Polisher SH 2224,SH 2224 | 104 026 514 180,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/188.html,
189,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SG-2 Series Silicone Bond Polisher SG 2352,SG 2352 | 104 371 534 180,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/189.html,
190,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SG-3 Series Silicone Bond Polisher SG 3014,SG 3014 | 204 110 514 030,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/190.html,
191,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",RF-3 Series Rubber Bond Polisher RF 3216,RF 3216 | 204 030 494 090,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/191.html,
192,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SH-2 Series Silicone Bond Polisher SH 2223,SH 2223 | 104 026 524 180,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/192.html,
193,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",CG-2 series vitrified bond grinder CG 2422,CG 2422 | 104 303 533 125,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/193.html,
194,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",RD-1/3 Series Rubber Bond Diamond Polisher RD 3215,RD 3215 | 204 030 504 090,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/194.html,
195,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",RD-2 Series Rubber Bond Diamond Polisher RD 2325,RD 2325 | 104 041 504 120,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/195.html,
196,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SG-2 Series Silicone Bond Polisher SG 2343,SG 2343 | 104 041 524 150,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/196.html,
197,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",CG-2 series vitrified bond grinder CG 2412,CG 2412 | 104 304 533 080,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/197.html,
198,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SH-2 Series Silicone Bond Polisher SH 2222,SH 2222 | 104 026 534 180,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/198.html,
199,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",RD-1/3 Series Rubber Bond Diamond Polisher RD 3214,RD 3214 | 204 030 514 090,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/199.html,
200,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",CG-2 series vitrified bond grinder CG 2372,CG 2372 | 104 067 533 065,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/200.html,
201,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SK-4 Series Silicone Bond Polisher SK 4161,SK 4161 | 104 012 544 140,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/201.html,
202,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",Precious Metal Set HP 0405 E,HP 0405 E,1,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/202.html,
203,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SG-3 Series Silicone Bond Polisher SG 3112,SG 3112 | 204 243 534 030,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/203.html,
204,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",RF-3 Series Rubber Bond Polisher RF 3215,RF 3215 | 204 030 504 090,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/204.html,
205,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SG-2 Series Silicone Bond Polisher SG 2342,SG 2342 | 104 041 534 150,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/205.html,
206,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SH-2 Series Silicone Bond Polisher SH 2214,SH 2214 | 104 030 514 090,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/206.html,
207,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",CG-2 series vitrified bond grinder CG 2362,CG 2362 | 104 072 533 065,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/207.html,
208,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",RD-2 Series Rubber Bond Diamond Polisher RD 2324,RD 2324 | 104 041 514 120,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/208.html,
209,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",RF-0 Series Rubber Bond Polisher RF 0021,RF 0021 | 900 114 544 070,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/209.html,
210,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",CG-2 series vitrified bond grinder CG 2342,104 041 533 130 | CG 2342,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/210.html,
211,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SH-2 Series Silicone Bond Polisher SH 2213,SH 2213 | 104 030 524 090,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/211.html,
212,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",RD-1/3 Series Rubber Bond Diamond Polisher RD 3213,RD 3213 | 204 030 524 090,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/212.html,
213,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",CG-2 series vitrified bond grinder CG 2332,CG 2332 | 104 043 533 065,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/213.html,
214,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",SG-3 Series Silicone Bond Polisher SG 3113,SG 3113 | 204 243 524 030,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/214.html,
215,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",Precious Metal Set RA 0406 E,RA 0406 E,1,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/215.html,
216,TOBOOM,"Shanghai TOBOOM Dental Technology Co., Ltd.",CG-2 series vitrified bond grinder CG 2322,CG 2322 | 104 041 533 060,2,OFFICIAL_REFERENCE_PRESENT,https://en.toboom.com.cn/product/216.html,
