officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,variants,variantCount,categoryPath,summary,description,imageUrls,imageCount,kzEvidence,status,sourcePageUrl
168,LaTus,Private Enterprise «Latus»,Polacryl,0737,0737,Polacryl=0737,1,Dental technicians materials,Polishing powder. Used for mirror polishing of plastic dentures,Polishing powder. Polacryl used for mirror polishing of plastic dentures. Composition and main characteristic Polacryl a finely ground abrasive powder. Package: 2 kg powder in a package REF 0737 Polacryl,https://www.latus.com.ua/components/com_jshopping/files/img_products/full_polakril_2kg.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_polakril_2kg1.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/dental-technicians-materials/polishing-powder-en.html
177,LaTus,Private Enterprise «Latus»,Latewax dipping wax,0213,0213 | 0214,"LATEWAX , yellow, 50 g granules in a bottle=0213 | LATEWAX , green, 50 g granules in a bottle=0214",2,Dental technicians materials,Wax dip. It is used for obtaining wax caps with an electric spatula or wax-up in the process of making wax reproductions of solid dentures.,"Latewax dipping wax It is used for obtaining wax caps with an electric spatula or wax-up in the process of making wax reproductions of solid dentures. Composition and main characteristic The wax composition is prepared on the basis of paraffin. Wax submersible has increased elasticity and mechanical strength, is well adhered to the cervical part and has self-insulating properties on the smooth surface of metal and super-gypsum. The working temperature of the melt is +55 ° C. Available in the form of small crumbs of yellow or green. Package: 50 g of granules in the bank REF 0213 LATEWAX , yellow, 50 g granules in a bottle REF 0214 LATEWAX , green, 50 g granules in a bottle",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_latewax_zaglibn_green_R1.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_latewax_zaglibn_yell_R1.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/dental-technicians-materials/cerofol.html
188,LaTus,Private Enterprise «Latus»,Liquid monomer material Latacryl-S (Monomer-P),0633,0633 | 0631,REF 0633=0633 | Latacryl-S=0631,2,Dental technicians materials,Liquid monomer material Latacryl-S. It is used as an additional set of liquid for self-hardening plastics used in dental work.,Liquid monomer material Latacryl-S. It is used as an additional set of liquid for self-hardening plastics used in dental work. Package: 100 ml liquid Latacryl-S in a bottle REF 0631 Latacryl-S,https://www.latus.com.ua/components/com_jshopping/files/img_products/full_latakryl_s_liqwid_26.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_latakryl_s_liqwid_261.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/dental-technicians-materials/liquid-monomer-material-latacryl-s.html
176,LaTus,Private Enterprise «Latus»,Latewax modelling wax fissure,0226,0226,"Latewax modelling wax fissure , white=0226",1,Dental technicians materials,"Modelling wax fissure. Used to model the cutting edge of the front teeth and the masticatory surface of premolars and molars. It can also be used to model the lateral surfaces of the teeth: vestibular, lingual, distal-approximal.","Modelling wax fissure Used to model the cutting edge of the front teeth and the masticatory surface of premolars and molars. It can also be used to model the lateral surfaces of the teeth: vestibular, lingual, distal-approximal. Composition and main characteristic Wax has opacity and a contrasting white or slightly yellowish coloration. Thanks to this, against the background of a darker modeling wax, an additional layer of Latewax modeling fissure allows you to clearly control the mounds and fissures of the masticatory surface of molars and premolars, the contours of the cutting edge of the front teeth. Has a relatively low (+50 ° C) melting point, due to which it fuses well with the basic modeling wax. Wax burns without residue. Produced in the form of a bar with dimensions of 40 mm x 9 mm x 9 mm. Package: 27 g wax in a boll REF 0226 Latewax modelling wax fissure , white",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_latewax_fisurn.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_latewax_fisurn1.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/dental-technicians-materials/enamel-wax.html
169,LaTus,Private Enterprise «Latus»,Acrorest,0115,0115,Acrorest=0115,1,Dental technicians materials,Dichloroethane glue. Used for fixing shatters of acrylic basis in the case of repair removable prosthesis,"Dichloroethane glue Used for fixing shatters of acrylic basis in the case of repair removable prosthesis Composition and main characteristic Acrorest adhesive is a solution of polymethyl methacrylate in dichloroethane. Acrorest a turbid liquid with an adhesive solution viscosity (in the ratio of 1:10) 2.0-4.0 mm 2 /s. It has a sufficiently high bonding strength, coming in 16 - 20 hours. Package: 25 ml glue Acrorest in a bottle REF 0115 Acrorest",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_acrorest_R1.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_acrorest_R11.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/dental-technicians-materials/acrorest.html
269,LaTus,Private Enterprise «Latus»,Latacryl-S (Латакрил-С),0647,0647,Latacryl-S=0647,1,Dental technicians materials,"Polymethacrylate dental base material self curing. Use for the manufacture of maxillofacial and orthodontic appliance, repairs and relining of acrylic removable dentures.","Polymethacrylate dental base material self curing. Use for the manufacture of maxillofacial and orthodontic appliance, repairs and relining of acrylic removable dentures. Composition and main characteristic Latacryl-S is a polymer-monomer acrylic composition prepared immediately prior to use from a fine powder of suspension polymethyl methacrylate and the supplied monomer liquid. When the powder is mixed with the liquid, a sufficiently rapid swelling and dissolution of the microgranules of the polymer in the liquid monomer occurs, whereby a plastic dough (molding mass) is formed. Further, the redox initiators reacting with each other excite the polymerization of the monomer at room temperature and, as a result, a solid translucent plastic is formed. The swelling time of the powder in the liquid depends on the room temperature and is usually 10-15 minutes, the time of preservation of the plastic state is 8-12 minutes. Cured Latacryl-S is well processed and polished, well imitates soft tissues, permanently retains its properties in the oral cavity. Package: 2×80 g of powder in the bank 100 ml of liquid in a bottle 50 g isolating gypsum varnish Algoplen №2 REF 0647 Latacryl-S",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_latakryl_S_160_100_26.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_latakryl_S_160_100_261.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/dental-technicians-materials/latacryl-s-160-100-en.html
196,LaTus,Private Enterprise «Latus»,Latacryl-Т,0760,0760,Latacryl-Т=0760,1,Dental technicians materials,Polymethacrylate material for dental impression trays. Use for custom impresion trays with self curing in dentistry.,"Polymethacrylate material for dental impression trays. Use for custom impresion trays with self curing in dentistry. Composition and main characteristic Latacryl-T is an acrylic polymer-monomer composition of cold curing of powder-liquid type. Latacryl-T is prepared immediately before use, mixing the powder and liquid until a plastic dough is obtained. The time for maintaining the plasticity of the composition is 5 minutes at a ratio of 3 g of powder to 1 g of liquid. The material self-polymerizes at room temperature. The total polymerization time is 25-30 minutes from the beginning of mixing the powder with the liquid. The curing spoon is processed by standard methods. Package: 200 g of powder in the bank 100 ml of liquid in a bottle REF 0760 Latacryl-Т",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_latakryl____26.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_latakryl____261.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/dental-technicians-materials/latacryl-t.html
178,LaTus,Private Enterprise «Latus»,Latewax model wax milling,0222,0222 | 222,"REF 0222=0222 | LATEWAX , beige=222",2,Dental technicians materials,"Model wax milling. It is used to model the gaps of bridge bridges, as well as elements of clasp prostheses, inlays, half-crowns, veneers, pin teeth and other precise small cast billets using various types of mills with mechanical drive.","Model wax milling It is used to model the gaps of bridge bridges, as well as elements of clasp prostheses, inlays, half-crowns, veneers, pin teeth and other precise small cast billets using various types of mills with mechanical drive. Composition and main characteristic Has a pronounced opacity, high hardness, good workability. It is not recommended to fit wax reproduction by deformation. Produced in the form of a bar for chewing teeth with dimensions of 40 mm x 9 mm x 9 mm and a bar for the front teeth with dimensions of 40 mm x 9 mm x 4.5 mm. It is painted in beige color. Package: 55 g wax in a boll REF 222 LATEWAX , beige",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_latewax_frezernij_01.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_latewax_frezernij_011.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/dental-technicians-materials/freso.html
171,LaTus,Private Enterprise «Latus»,Grinding and polishing elastic circle for dental Ø50 mm,0322,0322,Polishing disk Ø50 mm=0322,1,Dental technicians materials,"Grinding straight profile, external diameter 50 mm, height 8 mm for grinding and polishing of denture bridges and crowns, stainless steel and cobalt-chromium alloys.","Grinding and polishing elastic circle for dental Ø50 mm Used for grinding and polishing bridges and crowns made of stainless steel and cobalt-chromium alloys. Composition and main characteristic The grinding polishing elastic circle of a straight profile with an external diameter of 50 mm, an internal diameter of 10 mm, a height of 8 mm. Package: Polishing disk Ø50 mm, 5 pcs REF 0322 Polishing disk Ø50 mm",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_krugi_50.png | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_50-01.png,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/dental-technicians-materials/grinding-and-polishing-elastic-circle-for-dental-d-50-mm.html
175,LaTus,Private Enterprise «Latus»,Algoplen №1,3210,3210,100 g Algoplen №1=3210,1,Dental technicians materials,Insulating varnish for gypsum. Algoplen No. 1 is used to insulate acrylic plastic from diffusion of water from gypsum into it. Lacquer can be used alone and in combination with Algoplen №. 2,"Insulating varnish for gypsum Algoplen No. 1 is used to insulate acrylic plastic from diffusion of water from gypsum into it. Lacquer can be used alone and in combination with Algoplen №. 2 Composition and main characteristic Algoplen is a system of two varnishes on a water basis. The first coat of Algoplen No. 1 is an aqueous dispersion of a synthetic copolymer that readily penetrates the porous gypsum structure. Upon contact with the methyl methacrylate monomer, the copolymer is strongly swollen, thereby preventing the diffusion of water from the gypsum into the acrylic plastic. The combination of lacquers Algoplen No. 1 and №. 2 allows to obtain a quick-drying coating, which has good insulating properties from monomer and water. Package: 100 g Algoplen №1 REF 3210 100 g Algoplen №1",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_algoplen_1_100_R1.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_algoplen_1_100_R11.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/dental-technicians-materials/algoplen-1.html
268,LaTus,Private Enterprise «Latus»,Latacryl-S Trichromatic,0671,0671,Latacryl-S trichromatic=0671,1,Dental technicians materials,Рolymethacrylate dental material self cure. Use for the manufacture of colorless or colored orthopedic and orthodontic appliances.,"Рolymethacrylate dental material self cure Use for the manufacture of colorless or colored orthopedic and orthodontic appliances Composition and main characteristic Latacryl-S is a polymer-monomer acrylic composition prepared immediately before use from a fine powder of suspension polymethylmethacrylate and monomer liquid. When the powder is mixed with the liquid, a sufficiently rapid swelling and dissolution of the microgranules of the polymer in the liquid monomer occurs, whereby a plastic dough (molding mass) is formed. Further, the redox initiators reacting with each other excite the polymerization of the monomer at room temperature and, as a result, a solid translucent plastic is formed. The swelling time of the powder in the liquid depends on the room temperature and is usually 10-15 minutes, the time of preservation of the plastic state is 8-12 minutes. Cured Latacryl-S is well processed and polished, permanently retains its properties in the oral cavity. With the help of dye concentrates (yellow, red, blue), the material can be dyed in appropriate colors. Package: 75×2 g of powder in the bank 100 ml of liquid in a bottle 15 g of dye red 15 g of dye yellow 15 g of dye blue REF 0671 Latacryl-S trichromatic",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_latakryl_S_trio_26.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_latakryl_S_trio_261.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/dental-technicians-materials/latacryl-s-trichromatic.html
