officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,model,variantCount,categoryPath,description,sourceImageUrl,imageCount,kzEvidence,status,sourcePageUrl
STRAUSS-FG557OS,Strauss,Strauss & Co. Industrial Diamonds Ltd.,Cross Cut Fissure FG - Surgical Tungsten Carbide Burs - 6 Blades Operative & Surgical,FG557OS,FG557OS,FG557OS,1,Cross Cut Fissure,Cross Cut Fissure FG - Surgical Tungsten Carbide Burs - 6 Blades Operative & Surgical,https://dental.strauss-co.com/wp-content/uploads/products_photo/FG557OS.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://dental.strauss-co.com/products/fg557os/
STRAUSS-FG558,Strauss,Strauss & Co. Industrial Diamonds Ltd.,Cross Cut Fissure FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,FG558,FG558,FG558,1,Cross Cut Fissure,Cross Cut Fissure FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,https://dental.strauss-co.com/wp-content/uploads/products_photo/FG558.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://dental.strauss-co.com/products/fg558/
STRAUSS-FG560,Strauss,Strauss & Co. Industrial Diamonds Ltd.,Cross Cut Fissure FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,FG560,FG560,FG560,1,Cross Cut Fissure,Cross Cut Fissure FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,https://dental.strauss-co.com/wp-content/uploads/products_photo/FG560.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://dental.strauss-co.com/products/fg560/
STRAUSS-FG700,Strauss,Strauss & Co. Industrial Diamonds Ltd.,Cross Cut Tapered Fissure FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,FG700,FG700,FG700,1,Cross Cut Tapered Fissure,Cross Cut Tapered Fissure FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,https://dental.strauss-co.com/wp-content/uploads/products_photo/FG700.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://dental.strauss-co.com/products/fg700/
STRAUSS-FG701,Strauss,Strauss & Co. Industrial Diamonds Ltd.,Cross Cut Tapered Fissure FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,FG701,FG701,FG701,1,Cross Cut Tapered Fissure,Cross Cut Tapered Fissure FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,https://dental.strauss-co.com/wp-content/uploads/products_photo/FG701.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://dental.strauss-co.com/products/fg701/
STRAUSS-FG702,Strauss,Strauss & Co. Industrial Diamonds Ltd.,Cross Cut Tapered Fissure FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,FG702,FG702,FG702,1,Cross Cut Tapered Fissure,Cross Cut Tapered Fissure FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,https://dental.strauss-co.com/wp-content/uploads/products_photo/FG702.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://dental.strauss-co.com/products/fg702/
STRAUSS-FG702OS,Strauss,Strauss & Co. Industrial Diamonds Ltd.,Cross Cut Tapered Fissure FG - Surgical Tungsten Carbide Burs - 6 Blades Operative & Surgical,FG702OS,FG702OS,FG702OS,1,Cross Cut Tapered Fissure,Cross Cut Tapered Fissure FG - Surgical Tungsten Carbide Burs - 6 Blades Operative & Surgical,https://dental.strauss-co.com/wp-content/uploads/products_photo/FG702OS.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://dental.strauss-co.com/products/fg702os/
STRAUSS-FG703,Strauss,Strauss & Co. Industrial Diamonds Ltd.,Cross Cut Tapered Fissure FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,FG703,FG703,FG703,1,Cross Cut Tapered Fissure,Cross Cut Tapered Fissure FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,https://dental.strauss-co.com/wp-content/uploads/products_photo/FG703.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://dental.strauss-co.com/products/fg703/
STRAUSS-FG703OS,Strauss,Strauss & Co. Industrial Diamonds Ltd.,Cross Cut Tapered Fissure FG - Surgical Tungsten Carbide Burs - 6 Blades Operative & Surgical,FG703OS,FG703OS,FG703OS,1,Cross Cut Tapered Fissure,Cross Cut Tapered Fissure FG - Surgical Tungsten Carbide Burs - 6 Blades Operative & Surgical,https://dental.strauss-co.com/wp-content/uploads/products_photo/FG703OS.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://dental.strauss-co.com/products/fg703os/
STRAUSS-FG956,Strauss,Strauss & Co. Industrial Diamonds Ltd.,End Cutting FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,FG956,FG956,FG956,1,End Cutting,End Cutting FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,https://dental.strauss-co.com/wp-content/uploads/products_photo/FG956.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://dental.strauss-co.com/products/fg956/
