localId,brand,name,manufacturerRef,category,status,sourcePageUrl,sourceImageUrl,summary
410,Кмиз,"ГОЛОВКА АЛМАЗНАЯ ГСАЦС-1,4П-10С",,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-410,https://nordstom.kz/userfiles/item/410/fullimage1.jpg,Фреза алмазная Цилиндр с полусферой на торце
411,Кмиз,"ГОЛОВКА АЛМАЗНАЯ ГСАЦ-1,4П-8С",,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-411,https://nordstom.kz/userfiles/item/411/fullimage1.jpg,Фреза алмазная Цилиндр
412,Кмиз,"ГОЛОВКА АЛМАЗНАЯ ГСАУС-3,3П-7К",,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-412,https://nordstom.kz/userfiles/item/412/fullimage1.jpg,Фреза алмазная Обратный конус
413,Кмиз,"ГОЛОВКА АЛМАЗНАЯ ГСАУС-2,3П-6С",,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-413,https://nordstom.kz/userfiles/item/413/fullimage1.jpg,Фреза алмазная Обратный конус
414,Кмиз,"ГОЛОВКА АЛМАЗНАЯ ГСАУ-2,1П-2С",,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-414,https://nordstom.kz/userfiles/item/414/fullimage1.jpg,Фреза алмазная Обратный конус
415,Кмиз,"ГОЛОВКА АЛМАЗНАЯ ГСАКУ-1,4П-10С",,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-415,https://nordstom.kz/userfiles/item/415/fullimage1.jpg,Фреза алмазная Конус усеченный
416,Кмиз,"ГОЛОВКА АЛМАЗНАЯ ГСАКС-5,0П-10,5 С",,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-416,https://nordstom.kz/userfiles/item/416/fullimage1.jpg,Фреза алмазная Конус закругленный
417,Кмиз,"ГОЛОВКА АЛМАЗНАЯ ГСАКС-3,5П-8С",,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-417,https://nordstom.kz/userfiles/item/417/fullimage1.jpg,Фреза алмазная Конус закругленный
418,Кмиз,"ГОЛОВКА АЛМАЗНАЯ ГСАКС-2,3П-10С",,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-418,https://nordstom.kz/userfiles/item/418/fullimage1.jpg,Фреза алмазная Конус закругленный
419,Кмиз,"ГОЛОВКА АЛМАЗНАЯ ГСАКС-1,6П-10С",,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-419,https://nordstom.kz/userfiles/item/419/fullimage1.jpg,Фреза алмазная Конус закругленный
420,Кмиз,"ГОЛОВКА АЛМАЗНАЯ ГСАКС-1,2П-10С",,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-420,https://nordstom.kz/userfiles/item/420/fullimage1.jpg,Фреза алмазная Конус закругленный
421,Кмиз,"ГОЛОВКА АЛМАЗНАЯ ГСАКМ-2,5П-10С",,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-421,https://nordstom.kz/userfiles/item/421/fullimage1.jpg,Фреза алмазная Конус
422,Кмиз,"ГОЛОВКА АЛМАЗНАЯ ГСАКМ-1,8П-10С",,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-422,https://nordstom.kz/userfiles/item/422/fullimage1.jpg,Фреза алмазная Конус
423,Кмиз,"ГОЛОВКА АЛМАЗНАЯ ГСАКМ-1,8П-10М",,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-423,https://nordstom.kz/userfiles/item/423/fullimage1.jpg,Фреза алмазная Конус
424,Кмиз,"ГОЛОВКА АЛМАЗНАЯ ГСАКМ-1,4П-10К",,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-424,https://nordstom.kz/userfiles/item/424/fullimage1.jpg,Фреза алмазная Конус
425,Кмиз,"ГОЛОВКА АЛМАЗНАЯ ГСАИ-5,0П-10С",,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-425,https://nordstom.kz/userfiles/item/425/fullimage1.jpg,Фреза алмазная Иголка
426,Кмиз,"ГОЛОВКА АЛМАЗНАЯ ГСАИ-2,5П-6М",,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-426,https://nordstom.kz/userfiles/item/426/fullimage1.jpg,Фреза алмазная Иголка
427,Кмиз,"ГОЛОВКА АЛМАЗНАЯ ГСАИ-2,3П-10С",,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-427,https://nordstom.kz/userfiles/item/427/fullimage1.jpg,Фреза алмазная Иголка
428,Кмиз,"ГОЛОВКА АЛМАЗНАЯ ГСАИ-1,8П-8С",,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-428,https://nordstom.kz/userfiles/item/428/fullimage1.jpg,Фреза алмазная Иголка
429,Кмиз,"ГОЛОВКА АЛМАЗНАЯ ГСАИ-1,4П-10С",,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-429,https://nordstom.kz/userfiles/item/429/fullimage1.jpg,Фреза алмазная Иголка
430,Кмиз,"ГОЛОВКА АЛМАЗНАЯ ГСАИ-1,2П-10С",,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-430,https://nordstom.kz/userfiles/item/430/fullimage1.jpg,Фреза алмазная Иголка
431,Кмиз,ГОЛОВКА АЛМАЗНАЯ ГАП-5П-10К,,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-431,https://nordstom.kz/userfiles/item/431/fullimage1.jpg,Фреза алмазная Пламя
432,Кмиз,БОР ТВС 22-014-7 для углового наконечника,,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-432,https://nordstom.kz/userfiles/item/432/fullimage1.jpg,Бор твердосплавный - Цилиндр
433,Кмиз,БОР ТВС 12-016-7 для углового наконечника,,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-433,https://nordstom.kz/userfiles/item/433/fullimage1.jpg,Бор твердосплавный - Обратный конус
434,Кмиз,БОР ТВС 11-021-7 для углового наконечника,,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-434,https://nordstom.kz/userfiles/item/434/fullimage1.jpg,Бор твердосплавный - Шар
435,Кмиз,БОР ТВС 11-018-7 для углового наконечника,,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-435,https://nordstom.kz/userfiles/item/435/fullimage1.jpg,Бор твердосплавный - Шар
436,Кмиз,БОР ТВС 11-016-7 для углового наконечника,,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-436,https://nordstom.kz/userfiles/item/436/fullimage1.jpg,Бор твердосплавный - Шар
437,Кмиз,БОР ТВС 11-014-8 L=27 для углового наконечника,,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-437,https://nordstom.kz/userfiles/item/437/fullimage1.jpg,Бор твердосплавный - Шар
438,Кмиз,БОР ТВС 11-014-7 для углового наконечника,,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-438,https://nordstom.kz/userfiles/item/438/fullimage1.jpg,Бор твердосплавный - Шар
439,Кмиз,БОР ТВС 11-012-7 для углового наконечника,,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-439,https://nordstom.kz/userfiles/item/439/fullimage1.jpg,Бор твердосплавный - Шар
440,Кмиз,БОР ТВС 22-016-9 для турбинного наконечника,,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-440,https://nordstom.kz/userfiles/item/440/fullimage1.jpg,Бор твердосплавный - Цилиндр
441,Кмиз,БОР ТВС 22-012-9 для турбинного наконечника,,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-441,https://nordstom.kz/userfiles/item/441/fullimage1.jpg,Бор твердосплавный - Цилиндр
442,Кмиз,БОР ТВС 12-016-9 для турбинного наконечника,,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-442,https://nordstom.kz/userfiles/item/442/fullimage1.jpg,Бор твердосплавный - Обратный конус
443,Кмиз,БОР ТВС 11-021-9 для турбинного наконечника,,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-443,https://nordstom.kz/userfiles/item/443/fullimage1.jpg,Бор твердосплавный - Шар
444,Кмиз,БОР ТВС 11-018-9 для турбинного наконечника,,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-444,https://nordstom.kz/userfiles/item/444/fullimage1.jpg,Бор твердосплавный - Шар
445,Кмиз,БОР ТВС 11-016-9 для турбинного наконечника,,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-445,https://nordstom.kz/userfiles/item/445/fullimage1.jpg,Бор твердосплавный - Шар
446,Кмиз,БОР ТВС 11-014-9 для турбинного наконечника,,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-446,https://nordstom.kz/userfiles/item/446/fullimage1.jpg,Бор твердосплавный - Шар
447,Кмиз,БОР ТВС 11-014-6 L=25 для турбинного наконечника,,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-447,https://nordstom.kz/userfiles/item/447/fullimage1.jpg,Бор твердосплавный - Шар
448,Кмиз,БОР ТВС 11-012-9 для турбинного наконечника,,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-448,https://nordstom.kz/userfiles/item/448/fullimage1.jpg,Бор твердосплавный - Шар
449,Кмиз,БОР ТВС КОЛЕСОВИДНЫЙ ПРЯМОЙ 13-022-5 для прямого наконечника,,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-449,https://nordstom.kz/userfiles/item/449/fullimage1.jpg,Бор твердосплавный - Колесовидный
450,Кмиз,БОР ТВС 12-018-5 для прямого наконечника,,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-450,https://nordstom.kz/userfiles/item/450/fullimage1.jpg,Бор твердосплавный - Обратный конус
451,Кмиз,БОР ТВС 12-016-5 для прямого наконечника,,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-451,https://nordstom.kz/userfiles/item/451/fullimage1.jpg,Бор твердосплавный - Обратный конус
452,Кмиз,БОР ТВС 11-023-5 для прямого наконечника,,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-452,https://nordstom.kz/userfiles/item/452/fullimage1.jpg,Бор твердосплавный - Шар
453,Кмиз,БОР ТВС 11-018-5 для прямого наконечника,,burs,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/burs/item-453,https://nordstom.kz/userfiles/item/453/fullimage1.jpg,Бор твердосплавный - Шар
482,КРИСТИДЕНТ,Нагрудники стоматологические «КРИСТИДЕНТ» Премиум Интенсив,,consumables,REFERENCE_REQUIRED,https://nordstom.kz/catalog/consumables/patient-chest-pads-and-headrests/item-482,https://nordstom.kz/userfiles/item/482/fullimage1.jpg,3-х слойные
483,КРИСТИДЕНТ,"Нагрудники стоматологические «КРИСТИДЕНТ» 2-х слойные и 3-х слойные, Пастель",,consumables,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/consumables/patient-chest-pads-and-headrests/item-483,https://nordstom.kz/userfiles/item/483/fullimage1.jpg,
484,КРИСТИДЕНТ,Салфетки стоматологические «Кристидент»,,consumables,REFERENCE_REQUIRED,https://nordstom.kz/catalog/consumables/patient-chest-pads-and-headrests/item-484,https://nordstom.kz/userfiles/item/484/fullimage1.jpg,
485,КРИСТИДЕНТ,"Наконечники аспирационные, многоразовые",,consumables,REFERENCE_REQUIRED,https://nordstom.kz/catalog/consumables/saliva-ejectors-and-vacuum-cleaners/item-485,https://nordstom.kz/userfiles/item/485/fullimage1.jpg,
486,КРИСТИДЕНТ,Переходники для аспирационных наконечников (многоразовые),,consumables,REFERENCE_REQUIRED,https://nordstom.kz/catalog/consumables/saliva-ejectors-and-vacuum-cleaners/item-486,https://nordstom.kz/userfiles/item/486/fullimage1.jpg,
487,КРИСТИДЕНТ,Слюноотсос стоматологический «КРИСТИДЕНТ» со съемным наконечником одноразовый,,consumables,REFERENCE_REQUIRED,https://nordstom.kz/catalog/consumables/saliva-ejectors-and-vacuum-cleaners/item-487,https://nordstom.kz/userfiles/item/487/fullimage1.jpg,
488,КРИСТИДЕНТ,Чехлы для подголовников бумажно-полиэтиленовые,,consumables,REFERENCE_REQUIRED,https://nordstom.kz/catalog/consumables/patient-chest-pads-and-headrests/item-488,https://nordstom.kz/userfiles/item/488/fullimage1.jpg,
489,КРИСТИДЕНТ,Диспенсер для пластиковых и бумажно-пластиковых фартуков в рулонах,,consumables,REFERENCE_REQUIRED,https://nordstom.kz/catalog/consumables/accessories/item-489,https://nordstom.kz/userfiles/item/489/fullimage1.jpg,
490,КРИСТИДЕНТ,Зажимы для фиксации стоматологических нагрудников,,consumables,REFERENCE_REQUIRED,https://nordstom.kz/catalog/consumables/accessories/item-490,https://nordstom.kz/userfiles/item/490/fullimage1.jpg,4 расцветки
491,КРИСТИДЕНТ,Зеркало пациента с ручкой,,consumables,REFERENCE_REQUIRED,https://nordstom.kz/catalog/consumables/accessories/item-491,https://nordstom.kz/userfiles/item/491/fullimage1.jpg,
492,КРИСТИДЕНТ,Контейнер для стоматологических нагрудников,,consumables,REFERENCE_REQUIRED,https://nordstom.kz/catalog/consumables/accessories/item-492,https://nordstom.kz/userfiles/item/492/fullimage1.jpg,
493,КРИСТИДЕНТ,"Держатели для нагрудников, одноразовые",,consumables,REFERENCE_REQUIRED,https://nordstom.kz/catalog/consumables/accessories/item-493,https://nordstom.kz/userfiles/item/493/fullimage1.jpg,
494,КРИСТИДЕНТ,"Фартуки для пациента бумажно-полиэтиленовые, в рулоне",,consumables,REFERENCE_REQUIRED,https://nordstom.kz/catalog/consumables/patient-chest-pads-and-headrests/item-494,https://nordstom.kz/userfiles/item/494/fullimage1.jpg,
495,КРИСТИДЕНТ,Фартуки для пациента,,consumables,REFERENCE_REQUIRED,https://nordstom.kz/catalog/consumables/patient-chest-pads-and-headrests/item-495,https://nordstom.kz/userfiles/item/495/fullimage1.jpg,
496,КРИСТИДЕНТ,Чехлы защитные для датчика радиовизиографа,,consumables,REFERENCE_REQUIRED,https://nordstom.kz/catalog/consumables/patient-chest-pads-and-headrests/item-496,https://nordstom.kz/userfiles/item/496/fullimage1.jpg,одноразовые
553,КРИСТИДЕНТ,Бахилы полиэтиленовые,,consumables,REFERENCE_REQUIRED,https://nordstom.kz/catalog/consumables/shoe_covers/item-553,https://nordstom.kz/userfiles/item/553/fullimage1.jpg,"Бахилы — представляют собой чехлы с эластичной резинкой, одеваются поверх обуви, обеспечивая чистоту в помещении. Используются в медицинских учреждениях, в помещениях особо чистых производств, в музеях и др."
129,Омега Дент,Альвостаз губка,,surgery,REFERENCE_REQUIRED,https://nordstom.kz/catalog/surgery/hemostatic_materials/item-129,https://nordstom.kz/userfiles/item/129/fullimage1.jpg,Гемостатический и антисептический компресс для альвеол.
130,Омега Дент,Гемостаб AlCl3,,surgery,REFERENCE_REQUIRED,https://nordstom.kz/catalog/surgery/hemostatic_materials/item-130,https://nordstom.kz/userfiles/item/130/fullimage1.jpg,Раствор для остановки капиллярных кровотечений.
131,Омега Дент,Гемостаб FeSO4,,surgery,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/surgery/hemostatic_materials/item-131,https://nordstom.kz/userfiles/item/131/fullimage1.jpg,Раствор для остановки капиллярных кровотечений.
132,Омега Дент,Гипохлоран-3,,endodontics,REFERENCE_REQUIRED,https://nordstom.kz/catalog/endodontics/canal-and-periapical-tissue-treatment/item-132,https://nordstom.kz/userfiles/item/132/fullimage1.jpg,Раствор гипохлорита натрия для антисептической обработки корневых каналов.
133,Омега Дент,Глассин Рест,,therapy,REFERENCE_REQUIRED,https://nordstom.kz/catalog/therapy/cements-and-glass-ionomer-filling-materials/item-133,https://nordstom.kz/userfiles/item/133/fullimage1.jpg,Стеклоиономерный пломбировочный цемент.
134,Омега Дент,Глассин Фикс,,orthopedics,REFERENCE_REQUIRED,https://nordstom.kz/catalog/orthopedics/cements-for-fixation/for-permanent-fixation/item-134,https://nordstom.kz/userfiles/item/134/fullimage1.jpg,Стеклоиономерный фиксационный цемент
135,Омега Дент,Гуттасилер,,endodontics,REFERENCE_REQUIRED,https://nordstom.kz/catalog/endodontics/root-canal-filling/item-135,https://nordstom.kz/userfiles/item/135/fullimage1.jpg,Цинкоксид эвгеноловая паста для пломбирования каналов с использованием гуттаперчевых штифтов
136,Омега Дент,Гуттасилер Плюс,,endodontics,REFERENCE_REQUIRED,https://nordstom.kz/catalog/endodontics/root-canal-filling/item-136,https://nordstom.kz/userfiles/item/136/fullimage1.jpg,Двухкомпонентный полимерный материал для пломбирования корневых каналов с использованием гуттаперчевых штифтов
137,Омега Дент,Жидкость для сушки и обезжиривания корневых каналов,,endodontics,REFERENCE_REQUIRED,https://nordstom.kz/catalog/endodontics/canal-and-periapical-tissue-treatment/item-137,https://nordstom.kz/userfiles/item/137/fullimage1.jpg,Препарат не используется для снятия жира с десен.
138,Омега Дент,Иглы эндодонтические Эндонидл,,endodontics,REFERENCE_REQUIRED,https://nordstom.kz/catalog/endodontics/canal-and-periapical-tissue-treatment/item-138,https://nordstom.kz/userfiles/item/138/fullimage1.jpg,Эндодонтические иглы для антисептической обработки корневых каналов
139,Омега Дент,,,endodontics,REFERENCE_REQUIRED,https://nordstom.kz/catalog/endodontics/root-canal-filling/item-139,https://nordstom.kz/userfiles/item/139/fullimage1.jpg,Материал на основе гидроксида кальция для заполнения корневых каналов
140,Омега Дент,Кальсепт с йодоформом,,endodontics,REFERENCE_REQUIRED,https://nordstom.kz/catalog/endodontics/root-canal-filling/item-140,https://nordstom.kz/userfiles/item/140/fullimage1.jpg,Материал на основе гидроксида кальция с йодоформом для заполнения корневых каналов
141,Омега Дент,Камфорфен В,,endodontics,REFERENCE_REQUIRED,https://nordstom.kz/catalog/endodontics/root-canal-filling/item-141,https://nordstom.kz/userfiles/item/141/fullimage1.jpg,Паста для пломбирования корневых каналов
142,Омега Дент,Кариес-индикатор жидкость,,therapy,REFERENCE_REQUIRED,https://nordstom.kz/catalog/therapy/prevention-and-treatment/item-142,https://nordstom.kz/userfiles/item/142/fullimage1.jpg,Средство для обнаружения пораженного кариесом дентина
143,Омега Дент,Лидоксор гель,,anesthesia,REFERENCE_REQUIRED,https://nordstom.kz/catalog/anesthesia/item-143,https://nordstom.kz/userfiles/item/143/fullimage1.jpg,Поверхностный анестетик
144,Омега Дент,Нон арсеник,,endodontics,REFERENCE_REQUIRED,https://nordstom.kz/catalog/endodontics/pulp-devitalization/item-144,https://nordstom.kz/userfiles/item/144/fullimage1.jpg,Паста для девитализации пульпы
145,Омега Дент,ПолирПаст Z,,polishing-materials,REFERENCE_REQUIRED,https://nordstom.kz/catalog/polishing-materials/polishing-pastes/item-145,https://nordstom.kz/userfiles/item/145/fullimage1.jpg,Паста для удаления камней и окончательной полировки пломб
146,Омега Дент,ПолирПаст Z+W,,polishing-materials,REFERENCE_REQUIRED,https://nordstom.kz/catalog/polishing-materials/polishing-pastes/item-146,https://nordstom.kz/userfiles/item/146/fullimage1.jpg,Паста для тонкой полировки и отбеливания эмали
147,Омега Дент,Ретрагель,,orthopedics,REFERENCE_REQUIRED,https://nordstom.kz/catalog/orthopedics/gum-retraction/item-147,https://nordstom.kz/userfiles/item/147/fullimage1.jpg,Гель для ретракции десны
148,Омега Дент,Сенсистаб жидкость,,therapy,REFERENCE_REQUIRED,https://nordstom.kz/catalog/therapy/prevention-and-treatment/item-148,https://nordstom.kz/userfiles/item/148/fullimage1.jpg,Средство для снижения чувствительности дентина
150,Омега Дент,Скалинг,,polishing-materials,REFERENCE_REQUIRED,https://nordstom.kz/catalog/polishing-materials/polishing-pastes/item-150,https://nordstom.kz/userfiles/item/150/fullimage1.jpg,Гель для размягчения и снятия твердых зубных отложений
151,Омега Дент,Травекс-37,,therapy,REFERENCE_REQUIRED,https://nordstom.kz/catalog/therapy/adhesives-primers-acid-barriers-etchants/item-151,https://nordstom.kz/userfiles/item/151/fullimage1.jpg,Гель для протравления эмали и дентина
152,Омега Дент,Эдеталь гель,,endodontics,REFERENCE_REQUIRED,https://nordstom.kz/catalog/endodontics/canal-and-periapical-tissue-treatment/item-152,https://nordstom.kz/userfiles/item/152/fullimage1.jpg,Гель для химического расширения корневых каналов
534,Омега Дент,Аэр Профи Комфорт,,hygiene-and-whitening,REFERENCE_REQUIRED,https://nordstom.kz/catalog/hygiene-and-whitening/prophylactic-powders/item-534,https://nordstom.kz/userfiles/item/534/fullimage1.png,Профилактическое средство для воздушно-абразивной обработки поверхностей здоровых зубов с низкой чувствительностью.
176,СтомаДент,ПРИЗМАФИЛ набор,,therapy,REFERENCE_REQUIRED,https://nordstom.kz/catalog/therapy/light-curing-restorative-materials/item-176,https://nordstom.kz/userfiles/item/176/fullimage1.jpg,
177,СтомаДент,"Флоурест набор (А1,А2,А3,А3.5)",,therapy,MODEL_PRESENT_REFERENCE_REVIEW_REQUIRED,https://nordstom.kz/catalog/therapy/light-curing-restorative-materials/item-177,https://nordstom.kz/userfiles/item/177/fullimage1.png,ФЛОУРЕСТ текучий (низкомодульный) композитный пломбировочный материал светового отверждения. 4 шпр. х 2 г (цвета: А1; А2; А3; А3.5).
178,СтомаДент,Ионолайт (шпр В2 х 3 шт),,therapy,REFERENCE_REQUIRED,https://nordstom.kz/catalog/therapy/cements-and-glass-ionomer-filling-materials/item-178,https://nordstom.kz/userfiles/item/178/fullimage1.jpg,"ИОНОЛАЙТ стеклополиалкенатный композитный цемент светового отверждения текучей консистенции (прокладки, выравнивание дна полости, запечатывание фиссур, пломбирование по V классу). 3 шприца по 2 г цвета В2."
179,СтомаДент,Профилак,,therapy,REFERENCE_REQUIRED,https://nordstom.kz/catalog/therapy/prevention-and-treatment/item-179,https://nordstom.kz/userfiles/item/179/fullimage1.jpg,"""ПРОФИЛАК"" представляет собой стоматологический фторсодержащий материал. Применяется как профилактическое средство при прогрессивном праксимальном кариесе, при гиперестезии зубов, при некариозных поражениях зубов, при обработке зубов под искусственные коронки, как парадонтальная повязка после проведения профессиональной гигиены полости рта, в детской стоматологии при профилактике кариеса с момента прорезывания зубов."
295,СтомаДент,"Матрицы металлические контурные с замковым фиксирующим устройством малые, 1.311",1.311,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/matrices/item-295,https://nordstom.kz/userfiles/item/295/fullimage1.jpg,12 шт
252,Тор ВМ,Диски шлифовальные 1.069,1.069,polishing-materials,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/polishing-materials/discs/item-252,https://nordstom.kz/userfiles/item/252/fullimage1.jpg,"с металлической втулкой, диаметр 10 мм, 40 шт."
253,Тор ВМ,Диски шлифовальные 1.075,1.075,polishing-materials,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/polishing-materials/discs/item-253,https://nordstom.kz/userfiles/item/253/fullimage1.jpg,"с металлической втулкой, 80 шт, диаметр 12 мм и 14 мм"
254,Тор ВМ,Диски шлифовальные 1.070,1.070,polishing-materials,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/polishing-materials/discs/item-254,https://nordstom.kz/userfiles/item/254/fullimage1.jpg,"с металлической втулкой, диаметр 12 мм, 40 шт."
255,Тор ВМ,Диски шлифовальные 1.071,1.071,polishing-materials,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/polishing-materials/discs/item-255,https://nordstom.kz/userfiles/item/255/fullimage1.jpg,"Диски шлифовальные с металлической втулкой, диаметр 14 мм, 40 шт."
256,Тор ВМ,"Диски шлифовальные для окончательного шлифования, 1.733",1.733,polishing-materials,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/polishing-materials/discs/item-256,https://nordstom.kz/userfiles/item/256/fullimage1.jpg,"Выпускаются диаметрами 10, 12, 14 мм, 40 шт, с металлической втулкой"
257,Тор ВМ,"Диски шлифовальные для полирования, 1.734",1.734,polishing-materials,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/polishing-materials/discs/item-257,https://nordstom.kz/userfiles/item/257/fullimage1.jpg,"Выпускаются диаметрами 10, 12, 14 мм, 40 шт, с металлической втулкой"
258,Тор ВМ,"Диски шлифовальные для предварительного шлифования, 1.732",1.732,polishing-materials,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/polishing-materials/discs/item-258,https://nordstom.kz/userfiles/item/258/fullimage1.jpg,"Выпускаются диаметрами 10, 12, 14 мм, 40 шт, с металлической втулкой"
259,Тор ВМ,"Диски шлифовальные для снятия излишков материала, 2.731",2.731,polishing-materials,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/polishing-materials/discs/item-259,https://nordstom.kz/userfiles/item/259/fullimage1.jpg,"Выпускаются диаметрами 10, 12, 14 мм, с металлической втулкой, 40 шт"
260,Тор ВМ,"Диски шлифовальные для снятия излишков материала, 2.731",2.731,polishing-materials,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/polishing-materials/discs/item-260,https://nordstom.kz/userfiles/item/260/fullimage1.jpg,"Выпускается диаметрами 9,5; 12,7 мм, с металлической втулкой, 50 шт"
261,Тор ВМ,"Диски шлифовальные для снятия излишков материала, 1.731",1.731,polishing-materials,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/polishing-materials/discs/item-261,https://nordstom.kz/userfiles/item/261/fullimage1.jpg,"Выпускаются диаметрами 10, 12, 14 мм, 40 шт, с металлической втулкой"
262,Тор ВМ,Дискодержатель угловой для дисков с металлической втулкой 1.121,1.121,polishing-materials,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/polishing-materials/discs/item-262,https://nordstom.kz/userfiles/item/262/fullimage1.jpg,
263,Тор ВМ,Клинья фиксирующие деревянные 1.181,1.181,therapy,SOURCE_REFERENCE_PRESENT,https://nordstom.kz/catalog/therapy/matrices-and-wedges/wedges/item-263,https://nordstom.kz/userfiles/item/263/fullimage1.jpg,"супертонкие, суперкороткие. 100 шт."
