officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,variantCount,categoryPath,description,sourceImageUrl,imageCount,kzEvidence,status,sourcePageUrl
OLIDENT-OLITEMP-ESTHETIC,Olident,SanaPro Dental GmbH / Olident,OliTemp esthetic,,,1,Временные материалы,Bis-akrylanowy materiał do tymczasowej rekonstrukcji zębów. Estetyczny i naturalny wygląd oraz doskonałe właściwości mechaniczne to gwarancja funkcjonalnego uzupełnienia nawet na kilka lat.,http://olident.com/wp-content/uploads/2019/04/OliTemp-esthetic.png,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://olident.com/materialy-tymczasowe/olitemp-esthetic/
OLIDENT-OLIZIRCORE-NANO,Olident,SanaPro Dental GmbH / Olident,OliZircore NANO,,,1,Восстановление культи,"Podwójnie utwardzalny płynny kompozyt niezastąpiony, zarówno w roli materiału do cementowania wkładów koronowo-korzeniowych, jak i odbudowy zrębu zęba. Tworzy jednolitą i wytrzymałą strukturę dla trwałej rekonstrukcji zęba. doskonałe wyważenie płynności i stabilności sprawia, że materiał lekko się miesza i aplikuje, nie stanowi oporu podczas wprowadzania wkładu do kanału, a jednocznie nie spływa z pola preparacji […]",http://olident.com/wp-content/uploads/2019/04/OliZircore-NANO.png,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://olident.com/odbudowa-kk/olizircore-nano/
OLIDENT-ONESHADE-2,Olident,SanaPro Dental GmbH / Olident,ONEshade,,,1,Композитные материалы,"Kompozyt ONEshade oferowany jest w jednym uniwersalnym odcieniu, a efekt kameleona jest jego kluczową wartością. Materiał po aplikacji kolorystycznie dopasowuje się do otaczających tkanek. Odpowiednia przezierność ONEshade sprawia, że wypełnienie wygląda bardzo naturalnie i nie wymaga czasochłonnego dopasowywania kolorów. Rekonstrukcje stają się niewidoczne nawet na brzegach ubytku. W 80% przypadków zastosowanie ONEshade doskonale spełnia swoje funkcje […]",http://olident.com/wp-content/uploads/2019/05/ONEshade.png,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://olident.com/kompozyty/oneshade-2/
OLIDENT-SZCZOTKI,Olident,SanaPro Dental GmbH / Olident,Szczotki,,,1,Боры и инструменты,Szczotki Uporal? to wyjątkowe szczotki polerujące wykonane z hydrofobowych włókien impregnowanych węglikiem krzemu (Uporal C) lub Diaduritem? -pyłem diamentowym (Uporal D).,http://olident.com/wp-content/uploads/2019/04/Brushes-Polishing-cups.png,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://olident.com/wiertla-i-instrumenty/szczotki/
OLIDENT-VIP-POSTERIOR,Olident,SanaPro Dental GmbH / Olident,VIP Posterior,,,1,Композитные материалы,"Specjalna wersja mikrohybrydy przeznaczona do zębów bocznych narażonych na obciążenia okluzyjne. Zawartość wypełniacza zwiększona do 84% wagowo sprawia, że skurcz polimeryzacyjny jest znacznie mniejszy, a tym samym zminimalizowane są naprężenia brzeżne. zawartość wypełniacza zwiększona do 84% wagowo sprawia, że skurcz polimeryzacyjny jest znacznie mniejszy, a tym samym zminimalizowane są naprężenia brzeżne. materiał zyskał także na […]",http://olident.com/wp-content/uploads/2019/04/VIP-Posterior.png,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://olident.com/kompozyty/vip-posterior/
OLIDENT-WIERTLA-DIAMENTOWE-CLASSIC,Olident,SanaPro Dental GmbH / Olident,Wiertła diamentowe Classic,,,1,Боры и инструменты,"Precyzja, efektywność i trwałość to podstawowe kryteria oceny jakości wierteł diamentowych. Trudna jest jednak weryfikacja wzrokowa ich wykonania i wydajności.",http://olident.com/wp-content/uploads/2019/05/02-1.png,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://olident.com/wiertla-i-instrumenty/wiertla-diamentowe-classic/
OLIDENT-WIERTLA-DIAMENTOWE-PIRANIA,Olident,SanaPro Dental GmbH / Olident,Wiertła diamentowe Pirania,,,1,Боры и инструменты,"Diamenty każdej warstwy są dobierane ze względu na ich rozmiar oraz równomiernie rozmieszczane, aby zapewnić precyzyjne cięcie",http://olident.com/wp-content/uploads/2019/05/01-1.png,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://olident.com/wiertla-i-instrumenty/wiertla-diamentowe-pirania/
OLIDENT-ZESTAW-WIERTEL-KRUPINSKIEGO-ZAROWA,Olident,SanaPro Dental GmbH / Olident,Zestaw wierteł wg Krupińskiego & Żarowa,,,1,Боры и инструменты,Każdy zestaw zawiera 7 specjalnie dobranych instrumentów na specjalnej aluminiowej podstawce nadającej się do sterylizacji,http://olident.com/wp-content/uploads/2019/04/Bur-SET1.png,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://olident.com/wiertla-i-instrumenty/zestaw-wiertel-krupinskiego-zarowa/
OLIDENT-ZESTAW-WIERTEL-MAJEWSKIEGO-LOSTERA,Olident,SanaPro Dental GmbH / Olident,Zestaw wierteł wg Prof. Majewskiego i Prof. Lostera,,,1,Боры и инструменты,Każdy zestaw zawiera 12 specjalnie dobranych instrumentów na specjalnej aluminiowej podstawce nadającej się do sterylizacji,http://olident.com/wp-content/uploads/2019/04/Bur-SET.png,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://olident.com/wiertla-i-instrumenty/zestaw-wiertel-majewskiego-lostera/
OLIDENT-ZESTAW-WIERTEL-PYTKO,Olident,SanaPro Dental GmbH / Olident,"Zestaw wierteł, wg dr Jerzego Pytko",,,1,Боры и инструменты,Każdy zestaw zawiera 6 specjalnie dobranych instrumentów na specjalnej aluminiowej podstawce nadającej się do sterylizacji.,http://olident.com/wp-content/uploads/2019/04/Bur-SET2.png,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://olident.com/wiertla-i-instrumenty/zestaw-wiertel-pytko/
