officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,variantCount,categoryPath,sourceImageUrl,imageCount,kzEvidence,status,sourcePageUrl,referenceReviewNote
LM-DENTAL-SCALER-POSTERIOR,LM Dental,LM-Instruments Oy,Scaler – Posterior,322-323XSIVET,322-323XSIVET,1,LM Dental / veterinary products / calculus removal / heavy calculus removal scalers,https://lm-dental.com/wp-content/uploads/2022/08/scaler-posterior-lm-322-323-xsi-vet-1.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/veterinary-products/calculus-removal/heavy-calculus-removal-scalers/scaler-posterior/,
LM-DENTAL-SCALER-H6-H7,LM Dental,LM-Instruments Oy,Scaler H6-H7,146-147,146-147,1,LM Dental / handinstrumentation / periodontics / sickle scalers,https://lm-dental.com/wp-content/uploads/2023/09/Scaler_H6-H7_146-147ES_Front-scaled.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/periodontics/sickle-scalers/scaler-h6-h7/,
LM-DENTAL-SCALER-LM-NEBRASKA-128,LM Dental,LM-Instruments Oy,Scaler LM Nebraska 128,128-128,128-128,1,LM Dental / handinstrumentation / periodontics / sickle scalers,https://lm-dental.com/wp-content/uploads/2023/09/Scaler_LM_Nebraska_128_128-128ES_Front-scaled.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/periodontics/sickle-scalers/scaler-lm-nebraska-128/,
LM-DENTAL-SCALER-SMALL-POSTERIOR,LM Dental,LM-Instruments Oy,Scaler small – Posterior,311-312XSIVET,311-312XSIVET,1,LM Dental / veterinary products / calculus removal / heavy calculus removal scalers,https://lm-dental.com/wp-content/uploads/2022/08/scaler-small-posterior-lm-311-312-xsi-vet-1.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/veterinary-products/calculus-removal/heavy-calculus-removal-scalers/scaler-small-posterior/,
LM-DENTAL-SCALER-SMALL-UNIVERSAL,LM Dental,LM-Instruments Oy,Scaler small – Universal,301-302XSIVET,301-302XSIVET,1,LM Dental / veterinary products / calculus removal / heavy calculus removal scalers,https://lm-dental.com/wp-content/uploads/2022/08/scaler-small-universal-lm-301-302-xsi-vet-1.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/veterinary-products/calculus-removal/heavy-calculus-removal-scalers/scaler-small-universal/,
LM-DENTAL-SHARPENING-STONE,LM Dental,LM-Instruments Oy,Sharpening stone,818002,818002,1,LM Dental / handinstrumentation / extraction / maintenance for extraction instruments,https://lm-dental.com/wp-content/uploads/2023/02/Sharpening-stone.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/extraction/maintenance-for-extraction-instruments/sharpening-stone/,
LM-DENTAL-SHARPENING-STONES,LM Dental,LM-Instruments Oy,Sharpening stones for LM-RondoPlus™,8660/8640/8632,8660/8640/8632,1,LM Dental / care and handling / sharpening,https://lm-dental.com/wp-content/uploads/2017/01/rondo-stone-2.png,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/care-and-handling/sharpening/sharpening-stones/,
LM-DENTAL-SICKLE-LM204S,LM Dental,LM-Instruments Oy,Sickle LM204S,303-304,303-304,1,LM Dental / handinstrumentation / periodontics / sickle scalers,https://lm-dental.com/wp-content/uploads/2017/01/Sickle_LM_204S_303-304ES_Front-1-scaled.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/periodontics/sickle-scalers/sickle-lm204s/,
LM-DENTAL-SICKLE-LM23,LM Dental,LM-Instruments Oy,Sickle LM23,313-314,313-314,1,LM Dental / handinstrumentation / periodontics / sickle scalers,https://lm-dental.com/wp-content/uploads/2017/01/Sickle_LM23_313-314ES_Front-scaled.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/periodontics/sickle-scalers/sickle-lm23/,
LM-DENTAL-SICKLE-LM23-SLIM-SD,LM Dental,LM-Instruments Oy,Sickle LM23 Slim SD,343-344,343-344,1,LM Dental / handinstrumentation / periodontics / sickle scalers,https://lm-dental.com/wp-content/uploads/2024/01/Sickle_LM23_Slim_SD_343-344SDES_Front-scaled.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/periodontics/sickle-scalers/sickle-lm23-slim-sd/,
LM-DENTAL-SICKLE-NV1-SD,LM Dental,LM-Instruments Oy,Sickle NV1 SD,317-318,317-318,1,LM Dental / handinstrumentation / periodontics / sickle scalers,https://lm-dental.com/wp-content/uploads/2024/01/Sickle_NVI_SD_317-318SDES_Front.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/periodontics/sickle-scalers/sickle-nv1-sd/,
LM-DENTAL-SICKLE-NV2-SD,LM Dental,LM-Instruments Oy,Sickle NV2 SD,319-320,319-320,1,LM Dental / handinstrumentation / periodontics / sickle scalers,https://lm-dental.com/wp-content/uploads/2024/01/Sickle_NV2_SD_319-320SDES_Front.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/periodontics/sickle-scalers/sickle-nv2-sd/,
LM-DENTAL-SILICONE-CUTTER,LM Dental,LM-Instruments Oy,Silicone Cutter,770-780ES,770-780ES,1,LM Dental / handinstrumentation / restoration / contouring and sculpting / others 2,https://lm-dental.com/wp-content/uploads/2025/01/Silicone_Cutter_770-780ES_Front.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/restoration/contouring-and-sculpting/others-2/silicone-cutter/,
LM-DENTAL-SPATULA,LM Dental,LM-Instruments Oy,Spatula,450-460,450-460,1,LM Dental / handinstrumentation / restoration / cavity preparations and placing fillings / others,https://lm-dental.com/wp-content/uploads/2022/08/spatula-lm-450-460-es-1.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/restoration/cavity-preparations-and-placing-fillings/others/spatula/,
LM-DENTAL-SPOON-EXCAVATOR-1-0-MM,LM Dental,LM-Instruments Oy,"Spoon Excavator, 1.0 mm",522-523,522-523,1,LM Dental / handinstrumentation / restoration / cavity preparations and placing fillings / excavators,https://lm-dental.com/wp-content/uploads/2024/09/Exc_Spoon_1.0_522-523ES_Front-scaled.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/restoration/cavity-preparations-and-placing-fillings/excavators/spoon-excavator-1-0-mm/,
LM-DENTAL-SPOON-EXCAVATOR-1-5-MM,LM Dental,LM-Instruments Oy,"Spoon Excavator, 1.5 mm",533-534,533-534,1,LM Dental / handinstrumentation / restoration / cavity preparations and placing fillings / excavators,https://lm-dental.com/wp-content/uploads/2024/09/Exc_Spoon_1.5_533-534ES_Front-scaled.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/restoration/cavity-preparations-and-placing-fillings/excavators/spoon-excavator-1-5-mm/,
LM-DENTAL-STRIPS-SANS-BANDES-BLANCHES,LM Dental,LM-Instruments Oy,Strips sans bandes blanches,,,1,LM Dental / uncategorized,,0,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,PHOTO_REQUIRED,https://lm-dental.com/products/uncategorized/strips-sans-bandes-blanches/,
LM-DENTAL-STRIPS-WITH-BLANKS,LM Dental,LM-Instruments Oy,Strips with blanks,,,1,LM Dental / uncategorized,,0,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,PHOTO_REQUIRED,https://lm-dental.com/products/uncategorized/strips-with-blanks/,
LM-DENTAL-LM-SYNTETTE,LM Dental,LM-Instruments Oy,Syntette™,215-216,215-216,1,LM Dental / handinstrumentation / periodontics / lm dual gracey,https://lm-dental.com/wp-content/uploads/2023/10/Syntette_SD_215-216SDES_Front-scaled.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/periodontics/lm-dual-gracey/lm-syntette/,
LM-DENTAL-SYNTETTE-ANTERIOR,LM Dental,LM-Instruments Oy,Syntette™ Anterior,275-276,275-276,1,LM Dental / handinstrumentation / periodontics / lm dual gracey,https://lm-dental.com/wp-content/uploads/2023/10/Syntette_Anterior_SD_275-276SDES_Front.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/periodontics/lm-dual-gracey/syntette-anterior/,
LM-DENTAL-TAPIA-CONTACT-SHAPER,LM Dental,LM-Instruments Oy,Tapia Contact Shaper,465-495,465-495,1,LM Dental / handinstrumentation / restoration / cavity preparations and placing fillings / pluggers and burnishers,https://lm-dental.com/wp-content/uploads/2026/05/Tapia-Contact-Shaper-465-495ES_2_web.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/restoration/cavity-preparations-and-placing-fillings/pluggers-and-burnishers/tapia-contact-shaper/,
LM-DENTAL-TEFLON-PACKER-1-2-MM,LM Dental,LM-Instruments Oy,Teflon Packer 1.2 mm,470-480,470-480,1,LM Dental / handinstrumentation / restoration / cavity preparations and placing fillings / others,https://lm-dental.com/wp-content/uploads/2025/01/Teflon_Packer_470-480ES_Front.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/restoration/cavity-preparations-and-placing-fillings/others/teflon-packer-1-2-mm/,
LM-DENTAL-TORQUE-TIP-WRENCH,LM Dental,LM-Instruments Oy,Torque tip wrench,10088S,10088S,1,LM Dental / ultrasonics and air polishing / ultrasonic and air polishing spare parts / wrenches,https://lm-dental.com/wp-content/uploads/2023/04/Torque-tip-wrench_10088S.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/ultrasonics-and-air-polishing/ultrasonic-and-air-polishing-spare-parts/wrenches/torque-tip-wrench/,
LM-DENTAL-TRIPLE-ANGLED-BACK-ACTION-EXCAVATOR-1-0-MM,LM Dental,LM-Instruments Oy,"Triple-angled Back Action Excavator, 1.0 mm",611-621,611-621,1,LM Dental / handinstrumentation / restoration / cavity preparations and placing fillings / excavators,https://lm-dental.com/wp-content/uploads/2024/09/TA_Excavator_1.0_611-621ES_Front-scaled.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/restoration/cavity-preparations-and-placing-fillings/excavators/triple-angled-back-action-excavator-1-0-mm/,
LM-DENTAL-TRIPLE-ANGLED-BACK-ACTION-EXCAVATOR-1-5-MM,LM Dental,LM-Instruments Oy,"Triple-angled Back Action Excavator, 1.5 mm",631-641,631-641,1,LM Dental / handinstrumentation / restoration / cavity preparations and placing fillings / excavators,https://lm-dental.com/wp-content/uploads/2022/08/triple-angled-back-action-excavator-1-5-lm-631-641-es-1.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/restoration/cavity-preparations-and-placing-fillings/excavators/triple-angled-back-action-excavator-1-5-mm/,
LM-DENTAL-TRIPLE-ANGLED-BACK-ACTION-EXCAVATOR-2-0-MM,LM Dental,LM-Instruments Oy,"Triple-angled Back Action Excavator, 2.0 mm",651-661,651-661,1,LM Dental / handinstrumentation / restoration / cavity preparations and placing fillings / excavators,https://lm-dental.com/wp-content/uploads/2024/09/TA_Exc_2.0_651-661ES_Front-scaled.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/restoration/cavity-preparations-and-placing-fillings/excavators/triple-angled-back-action-excavator-2-0-mm/,
LM-DENTAL-TRIPLE-ANGLED-BACK-ACTION-EXCAVATOR-3-5-MM,LM Dental,LM-Instruments Oy,"Triple-angled Back Action Excavator, 3.5 mm",671-681,671-681,1,LM Dental / handinstrumentation / restoration / cavity preparations and placing fillings / excavators,https://lm-dental.com/wp-content/uploads/2024/09/TA_Exc_3.5_671-681ES_Front-scaled.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/restoration/cavity-preparations-and-placing-fillings/excavators/triple-angled-back-action-excavator-3-5-mm/,
LM-DENTAL-ULTRA-A,LM Dental,LM-Instruments Oy,Ultra (A),10061,10061,1,LM Dental / ultrasonics and air polishing / ultrasonic and air polishing spare parts / handpieces,https://lm-dental.com/wp-content/uploads/2023/01/LM-ProPower-Ultra-handpiece-10061.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/ultrasonics-and-air-polishing/ultrasonic-and-air-polishing-spare-parts/handpieces/ultra-a/,
LM-DENTAL-ULTRA-STANDARD,LM Dental,LM-Instruments Oy,Ultra Standard,10060,10060,1,LM Dental / ultrasonics and air polishing / ultrasonic and air polishing spare parts / handpieces,https://lm-dental.com/wp-content/uploads/2023/01/LM-ProPower-Ultra-Standard-handpiece-10060.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/ultrasonics-and-air-polishing/ultrasonic-and-air-polishing-spare-parts/handpieces/ultra-standard/,
LM-DENTAL-ULTRALED-STANDARD-L,LM Dental,LM-Instruments Oy,UltraLED Standard (L),10092,10092,1,LM Dental / ultrasonics and air polishing / ultrasonic and air polishing spare parts / handpieces,https://lm-dental.com/wp-content/uploads/2023/01/LM-ProPower-UltraLED-standard-handpiece-10092.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/ultrasonics-and-air-polishing/ultrasonic-and-air-polishing-spare-parts/handpieces/ultraled-standard-l/,
LM-DENTAL-ULTRALED-AL,LM Dental,LM-Instruments Oy,"UltraLED(A,L)",10063,10063,1,LM Dental / ultrasonics and air polishing / ultrasonic and air polishing spare parts / handpieces,https://lm-dental.com/wp-content/uploads/2023/01/LM-ProPower-UltraLED-handpiece-10063.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/ultrasonics-and-air-polishing/ultrasonic-and-air-polishing-spare-parts/handpieces/ultraled-al/,
LM-DENTAL-ULTRALED-ALW,LM Dental,LM-Instruments Oy,"UltraLED+ (A,L,W)",10071,10071,1,LM Dental / ultrasonics and air polishing / ultrasonic and air polishing spare parts / handpieces,https://lm-dental.com/wp-content/uploads/2023/01/LM-ProPower-UltraLED-handpiece-10071.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/ultrasonics-and-air-polishing/ultrasonic-and-air-polishing-spare-parts/handpieces/ultraled-alw/,
LM-DENTAL-UNIVERSAL,LM Dental,LM-Instruments Oy,Universal,215-216XSIVET,215-216XSIVET,1,LM Dental / veterinary products / calculus removal / calculus removal curettes,https://lm-dental.com/wp-content/uploads/2022/08/universal-lm-215-216-xsi-vet-1.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/veterinary-products/calculus-removal/calculus-removal-curettes/universal/,
LM-DENTAL-UNIVERSAL-ANTERIOR,LM Dental,LM-Instruments Oy,Universal – Anterior,268M-269XSIVET,268M-269XSIVET,1,LM Dental / veterinary products / calculus removal / calculus removal curettes,https://lm-dental.com/wp-content/uploads/2022/08/universal-anterior-lm-268m-269-xsi-vet-1.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/veterinary-products/calculus-removal/calculus-removal-curettes/universal-anterior/,
LM-DENTAL-UNIVERSAL-SMALL,LM Dental,LM-Instruments Oy,Universal – Small,215-216MXSIVET,215-216MXSIVET,1,LM Dental / veterinary products / calculus removal / calculus removal curettes,https://lm-dental.com/wp-content/uploads/2022/08/universal-small-lm-215-216m-xsi-vet-1.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/veterinary-products/calculus-removal/calculus-removal-curettes/universal-small/,
LM-DENTAL-UNIVERSAL-CARVER-OCCLUSAL-PROXIMAL,LM Dental,LM-Instruments Oy,"Universal Carver, occlusal-proximal",71-72,71-72,1,LM Dental / handinstrumentation / restoration / contouring and sculpting / carvers,https://lm-dental.com/wp-content/uploads/2022/08/universal-carver-occlusal-proximal-lm-71-72-es-2.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/restoration/contouring-and-sculpting/carvers/universal-carver-occlusal-proximal/,
LM-DENTAL-UNIVERSAL-TIP-WRENCH,LM Dental,LM-Instruments Oy,Universal tip wrench,10089S,10089S,1,LM Dental / ultrasonics and air polishing / ultrasonic and air polishing spare parts / wrenches,https://lm-dental.com/wp-content/uploads/2023/04/Universal-wrench_10089S.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/ultrasonics-and-air-polishing/ultrasonic-and-air-polishing-spare-parts/wrenches/universal-tip-wrench/,
LM-DENTAL-ULTRA-ULTRALED-BUILT-IN-KITS,LM Dental,LM-Instruments Oy,Veterinary – Ultra / UltraLED built-in kits,,,1,LM Dental / veterinary products / veterinary ultrasonics / ultrasonic devices,https://lm-dental.com/wp-content/uploads/2017/01/LM-ErgopVET-ultrasonic-built-in-kit.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,MANUFACTURER_REFERENCE_REQUIRED,https://lm-dental.com/products/veterinary-products/veterinary-ultrasonics/ultrasonic-devices/ultra-ultraled-built-in-kits/,
LM-DENTAL-ULTRALED-TABLE-TOP-DEVICE,LM Dental,LM-Instruments Oy,Veterinary – UltraLED table-top device,100751VET or 100741VET,100751VET or 100741VET,1,LM Dental / veterinary products / veterinary ultrasonics / ultrasonic devices,https://lm-dental.com/wp-content/uploads/2023/05/LM-ErgoVet-UltraLED-tabletop-100751VET.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/veterinary-products/veterinary-ultrasonics/ultrasonic-devices/ultraled-table-top-device/,
LM-DENTAL-WHO-PROBE-550B,LM Dental,LM-Instruments Oy,WHO Probe 550B,550B,550B,1,LM Dental / handinstrumentation / diagnostics / periodontal probes,https://lm-dental.com/wp-content/uploads/2022/08/who-probe-lm-550b-es-1.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/diagnostics/periodontal-probes/who-probe-550b/,
LM-DENTAL-WILLIAMS-PROBE,LM Dental,LM-Instruments Oy,Williams Probe,51,51,1,LM Dental / handinstrumentation / diagnostics / periodontal probes,https://lm-dental.com/wp-content/uploads/2024/11/WilliamsProbe_51_ES_Back-scaled.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/handinstrumentation/diagnostics/periodontal-probes/williams-probe/,
LM-DENTAL-WRENCH-FOR-FILE-HOLDERS,LM Dental,LM-Instruments Oy,Wrench for file holders,10087,10087,1,LM Dental / ultrasonics and air polishing / ultrasonic and air polishing spare parts / wrenches,https://lm-dental.com/wp-content/uploads/2017/02/Wrench-for-file-holders.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://lm-dental.com/products/ultrasonics-and-air-polishing/ultrasonic-and-air-polishing-spare-parts/wrenches/wrench-for-file-holders/,
