officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,variantCount,categoryPath,description,sourceImageUrl,imageCount,kzEvidence,status,sourcePageUrl
ortho-kit,Osstem,"OSSTEM IMPLANT Co., Ltd.",ORTHO KIT,,,1,Хирургические NABORY,,,0,EXACT_PRODUCT_FAMILY_ON_OSSTEM_KAZAKHSTAN_SITE,PHOTO_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://osstem.kz/hirurgicheskie-nabory-/dlya-ortodonticheskoj-hirurgii/ortho-kit
prosthetic-kit,Osstem,"OSSTEM IMPLANT Co., Ltd.",PROSTHETIC KIT,,,1,Хирургические NABORY,,,0,EXACT_PRODUCT_FAMILY_ON_OSSTEM_KAZAKHSTAN_SITE,PHOTO_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://osstem.kz/hirurgicheskie-nabory-/dlya-protezirovaniya/prosthetic-kit
prosthetic-simple-kit,Osstem,"OSSTEM IMPLANT Co., Ltd.",PROSTHETIC SIMPLE KIT,,,1,Хирургические NABORY,,,0,EXACT_PRODUCT_FAMILY_ON_OSSTEM_KAZAKHSTAN_SITE,PHOTO_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://osstem.kz/hirurgicheskie-nabory-/dlya-protezirovaniya/prosthetic-simple-kit
xirurgicheskie-instrumenty,Osstem,"OSSTEM IMPLANT Co., Ltd.",XIRURGICHESKIE инструменты,,,1,Хирургические NABORY,,,0,EXACT_PRODUCT_FAMILY_ON_OSSTEM_KAZAKHSTAN_SITE,PHOTO_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://osstem.kz/hirurgicheskie-nabory-/hirurgicheskie-instrumenty/xirurgicheskie-instrumenty
ortodonticheskij-vint-s-obychnoj-golovkoj,Osstem,"OSSTEM IMPLANT Co., Ltd.",Ортодонтический винт S обычной головкой,,,1,ORTODONTIYA,,,0,EXACT_PRODUCT_FAMILY_ON_OSSTEM_KAZAKHSTAN_SITE,PHOTO_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://osstem.kz/ortodontiya-/ort-vint-s-obychnoj-golovkoj/ortodonticheskij-vint-s-obychnoj-golovkoj
ortodonticheskij-vint-s-otverstiem,Osstem,"OSSTEM IMPLANT Co., Ltd.",Ортодонтический винт S отверстием,,,1,ORTODONTIYA,,,0,EXACT_PRODUCT_FAMILY_ON_OSSTEM_KAZAKHSTAN_SITE,PHOTO_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://osstem.kz/ortodontiya-/ort-vint-s-otverstiem/ortodonticheskij-vint-s-otverstiem
ortodonticheskij-vint-s-maloj-golovkoj,Osstem,"OSSTEM IMPLANT Co., Ltd.",Ортодонтический винт S малой головкой,,,1,ORTODONTIYA,,,0,EXACT_PRODUCT_FAMILY_ON_OSSTEM_KAZAKHSTAN_SITE,PHOTO_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://osstem.kz/ortodontiya-/ort-vint-s-maloj-golovkoj/ortodonticheskij-vint-s-maloj-golovkoj
ortodonticheskij-vint-s-golovkoj-dlya-breketov,Osstem,"OSSTEM IMPLANT Co., Ltd.",Ортодонтический винт S головкой для брекетов,,,1,ORTODONTIYA,,,0,EXACT_PRODUCT_FAMILY_ON_OSSTEM_KAZAKHSTAN_SITE,PHOTO_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://osstem.kz/ortodontiya-/ort-vint-s-golovkoj-dlya-breketov/ortodonticheskij-vint-s-golovkoj-dlya-breketov
v-ceph,Osstem,"OSSTEM IMPLANT Co., Ltd.",V CEPH,,,1,ORTODONTIYA,,,0,EXACT_PRODUCT_FAMILY_ON_OSSTEM_KAZAKHSTAN_SITE,PHOTO_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://osstem.kz/ortodontiya-/programma-v-ceph/v-ceph
hysil-2,Osstem,"OSSTEM IMPLANT Co., Ltd.",HYSIL 2,,,1,OTTISKNOJ материал,,,0,EXACT_PRODUCT_FAMILY_ON_OSSTEM_KAZAKHSTAN_SITE,PHOTO_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://osstem.kz/ottisknoj-material-/hysil/hysil-2
