officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,model,variantCount,categoryPath,description,sourceImageUrl,imageCount,kzEvidence,status,sourcePageUrl
NTI-P1259D,NTI,NTI-Kahla GmbH,Polishing brushes for use with polishing paste,P1259D,P1259D | P1260D | P1261D | P1262D | P1264D | P1267D | P1268D,P1259D,7,,,https://www.nti.de/userdata/dcshop/images/normal/688268_p1259__b.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/brushes-of-natural-bristle-soft-and-hard-p30836/
NTI-P1270B,NTI,NTI-Kahla GmbH,Polishing brushes for use with polishing paste,P1270B,P1270B,P1270B,1,,,https://www.nti.de/userdata/dcshop/images/normal/925300_p1270__b.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/ceramic-grinding-body-made-of-corundum-p31363/
NTI-SET-1553,NTI,NTI-Kahla GmbH,Porcelain set,SET-1553,SET-1553,SET-1553,1,,Rotary instrument set for porcelain anteriors and occlusals designed by Jochen Peters. Specially coordinated rotary instruments for efficiently preparing and...,https://www.nti.de/userdata/dcshop/images/normal/5440_set-1553.png,3,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/porcelain-set-p9908/
NTI-W6020,NTI,NTI-Kahla GmbH,PostMaster Drill,W6020,W6020 | W6021 | W6022 | W6023 | W6024 | W6025 | W6026 | W6027 | W6028 | W6029,W6020,10,,,https://www.nti.de/userdata/dcshop/images/normal/964826_w6020__a.jpg,2,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/postmaster-drill-p9952/
NTI-W6102,NTI,NTI-Kahla GmbH,"PostMaster, active",W6102,M-W61XX | W6100 | W6101 | W6102 | W6103 | W6104 | W6105 | W6106 | W6107 | W6110 | W6111 | W6112 | W6113 | W6114 | W6115,W6102,15,,,https://www.nti.de/userdata/dcshop/images/normal/947471_w6102_copy.jpg,2,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/postmaster-active-p9956/
NTI-W6002,NTI,NTI-Kahla GmbH,"PostMaster, passive",W6002,W6002 | W6002L | W6003 | W6003L | W6004 | W6004L | W6005 | W6005L | W6006 | W6010 | W6011 | W6012 | W6013 | W6014,W6002,14,,,https://www.nti.de/userdata/dcshop/images/normal/647209_w6002_copy.jpg,2,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/postmaster-passive-p9953/
NTI-P0400D,NTI,NTI-Kahla GmbH,"Precious metals, acrylics, cement",P0400D,P0400D | P0400G | P0401D | P0401G | P0424D | P0424G,P0400D,6,,,https://www.nti.de/userdata/dcshop/images/normal/333206_p0400__a.jpg,2,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/precious-metals-acrylics-cement-p9947/
NTI-P0500D,NTI,NTI-Kahla GmbH,"Precious metals, acrylics, cement",P0500D,P0500D | P0500G | P0501D | P0501G | P0510D | P0510G | P0522D | P0522G | P0524D | P0524G,P0500D,10,,,https://www.nti.de/userdata/dcshop/images/normal/73682_p0500__a.jpg,2,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/precious-metals-acrylics-cement-p9950/
NTI-806.104.354.514.190,NTI,NTI-Kahla GmbH,PrimeCut SL,806.104.354.514.190,806.104.354.514.190 | 806.104.354.514.220 | 806.104.354.524.190 | 806.104.354.524.220,806.104.354.514.190,4,,,https://www.nti.de/userdata/dcshop/images/normal/16462_354.514.190__a.jpg,12,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/primecut-sl-p9162/
NTI-P1258G,NTI,NTI-Kahla GmbH,Prophy Brush - Natural Bristol,P1258G,P1258G,P1258G,1,,,https://www.nti.de/userdata/dcshop/images/normal/492103_p1258__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/prophy-brush-natural-bristol-p30835/
NTI-P1240G,NTI,NTI-Kahla GmbH,Prophylaxis,P1240G,P1240G | P1241G | P1242G | P1243G | P1244G | P1251G | P1252G,P1240G,7,,,https://www.nti.de/userdata/dcshop/images/normal/709951_p1240__a.jpg,3,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/prophylaxis-p9876/
NTI-P1254G,NTI,NTI-Kahla GmbH,Prophylaxis,P1254G,P1254G | P1255G | P1256G | P1257G | P1470G | P1471G | P1472G | P1473G | P1475G | P1476G | P1477G | P1478G | P1480G | P1481G | P1482G | P1483G | P1485G,P1254G,17,,,https://www.nti.de/userdata/dcshop/images/normal/657386_p1254__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/prophylaxis-p9877/
NTI-P1232D,NTI,NTI-Kahla GmbH,Prophylaxis,P1232D,P1232D | P1232G | P1233D | P1233G | P1235D | P1235G | P1238D | P1238G | P1239D | P1239G,P1232D,10,,,https://www.nti.de/userdata/dcshop/images/normal/560900_p1232__a.jpg,3,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/prophylaxis-p9878/
NTI-FS5-FKP,NTI,NTI-Kahla GmbH,ProxyStrip,FS5-FKP,FS5-FKP | FS5-KP-SO | FS5-MKP | FS5-SFKP | FS5-XKP | FSG-1,FS5-FKP,6,,"ProxyStrip fast &ndash; easy &ndash; handy The ProxyStrip is especially suitable for the proximal design of fillings of all kinds as well as stripping, slici...",https://www.nti.de/userdata/dcshop/images/normal/397522_fs5-fkp.jpg,2,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/proxystrip-p9611/
NTI-SET-1995,NTI,NTI-Kahla GmbH,PUSH finishing kit,SET-1995,SET-1995,SET-1995,1,,,https://www.nti.de/userdata/dcshop/images/normal/10468_set-1995_abbildung.png,1,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/push-finishing-kit-p9926/
NTI-4061,NTI,NTI-Kahla GmbH,RA Bur Block,4061,4061,4061,1,,,https://www.nti.de/userdata/dcshop/images/normal/5386_4061_bohrerestaender_ra.png,2,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/ra-bur-block-p9199/
NTI-M033,NTI,NTI-Kahla GmbH,Reducer sleeve for milling device from 3mm to 2.35,M033,M033,M033,1,,,https://www.nti.de/userdata/dcshop/images/normal/875484_m033.jpg,2,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/reducer-sleeve-for-milling-device-from-3mm-to-2-35-p31282/
NTI-SH406BL-FGD,NTI,NTI-Kahla GmbH,Refill Silicone Holders blue FG,SH406BL-FGD,SH406BL-FGD | SH406BL-RAD | SH406GR-FGD | SH406GR-RAD | SH406RE-FGD | SH406RE-RAD,SH406BL-FGD,6,,,https://www.nti.de/userdata/dcshop/images/normal/11968_sh406bl-fgd.png,2,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/refill-silicone-holders-p9930/
NTI-HF108G-060,NTI,NTI-Kahla GmbH,Repair Cutter,HF108G-060,HF108G-060,HF108G-060,1,,,https://www.nti.de/userdata/dcshop/images/normal/2603_hf108g-060__a.jpg,5,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/repair-cutter-p9615/
NTI-CNRL-3-0-000M,NTI,NTI-Kahla GmbH,"Roland, Glass ceramics wet milling, Shank ø 3 mm",CNRL-3-0-000M,CNRL-3-0-000M,CNRL-3-0-000M,1,,,https://www.nti.de/userdata/dcshop/images/normal/399349_cnrl-3-0-000m.jpg,3,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/roland-glass-ceramics-wet-milling-shank-3-mm-p31165/
NTI-CNRL-3-0-001M,NTI,NTI-Kahla GmbH,"Roland, Glass ceramics wet milling, Shank ø 3 mm",CNRL-3-0-001M,CNRL-3-0-001M,CNRL-3-0-001M,1,,,https://www.nti.de/userdata/dcshop/images/normal/988272_cnrl-3-0-001m.jpg,3,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/roland-glass-ceramics-wet-milling-shank-3-mm-p31166/
NTI-CNRL-3-0-002M,NTI,NTI-Kahla GmbH,"Roland, Glass ceramics wet milling, Shank ø 3 mm",CNRL-3-0-002M,CNRL-3-0-002M,CNRL-3-0-002M,1,,,https://www.nti.de/userdata/dcshop/images/normal/638821_cnrl-3-0-002m.jpg,3,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/roland-glass-ceramics-wet-milling-shank-3-mm-p31167/
NTI-CNRL-3-0-003M,NTI,NTI-Kahla GmbH,"Roland, Glass ceramics wet milling, Shank ø 3 mm",CNRL-3-0-003M,CNRL-3-0-003M,CNRL-3-0-003M,1,,,https://www.nti.de/userdata/dcshop/images/normal/184220_cnrl-3-0-003m.jpg,3,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/roland-glass-ceramics-wet-milling-shank-3-mm-p31168/
NTI-CNRL-3-0-004M,NTI,NTI-Kahla GmbH,"Roland, Glass ceramics wet milling, Shank ø 3 mm",CNRL-3-0-004M,CNRL-3-0-004M,CNRL-3-0-004M,1,,,https://www.nti.de/userdata/dcshop/images/normal/971606_cnrl-3-0-004m.jpg,3,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/roland-glass-ceramics-wet-milling-shank-3-mm-p31169/
NTI-CNRL-3-0-005M,NTI,NTI-Kahla GmbH,"Roland, Glass ceramics wet milling, Shank ø 3 mm",CNRL-3-0-005M,CNRL-3-0-005M,CNRL-3-0-005M,1,,,https://www.nti.de/userdata/dcshop/images/normal/748333_cnrl-3-0-005m.jpg,3,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/roland-glass-ceramics-wet-milling-shank-3-mm-p31170/
NTI-CNRL-3-0-006M,NTI,NTI-Kahla GmbH,"Roland, Glass ceramics wet milling, Shank ø 3 mm",CNRL-3-0-006M,CNRL-3-0-006M,CNRL-3-0-006M,1,,,https://www.nti.de/userdata/dcshop/images/normal/155613_cnrl-3-0-006m.jpg,3,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/roland-glass-ceramics-wet-milling-shank-3-mm-p31171/
NTI-CNRL-4-2-000,NTI,NTI-Kahla GmbH,"Roland, kein Titan, keine Glaskeramik, Schaft ø 4",CNRL-4-2-000,CNRL-4-2-000,CNRL-4-2-000,1,,,https://www.nti.de/userdata/dcshop/images/normal/719568_cnrl-4-2-000.jpg,3,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/roland-kein-titan-keine-glaskeramik-schaft-4-p31172/
NTI-CNRL-4-2-001,NTI,NTI-Kahla GmbH,"Roland, kein Titan, keine Glaskeramik, Schaft ø 4",CNRL-4-2-001,CNRL-4-2-001,CNRL-4-2-001,1,,,https://www.nti.de/userdata/dcshop/images/normal/654128_cnrl-4-2-001.jpg,3,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/webshop-mutterartikel-p31173/
NTI-CNRL-4-2-002,NTI,NTI-Kahla GmbH,"Roland, kein Titan, keine Glaskeramik, Schaft ø 4",CNRL-4-2-002,CNRL-4-2-002,CNRL-4-2-002,1,,,https://www.nti.de/userdata/dcshop/images/normal/667796_cnrl-4-2-002.jpg,3,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/webshop-mutterartikel-p31174/
NTI-CNRL-4-2-003D,NTI,NTI-Kahla GmbH,"Roland, Wax, PMMA, PEEK, ZrO², Shank ø 4 mm",CNRL-4-2-003D,CNRL-4-2-003D,CNRL-4-2-003D,1,,,https://www.nti.de/userdata/dcshop/images/normal/196309_cnrl-4-2-003d.jpg,3,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/roland-wax-pmma-peek-zro-shank-4-mm-p31175/
NTI-CNRL-4-2-004D,NTI,NTI-Kahla GmbH,"Roland, ZrO², Shank ø 4 mm",CNRL-4-2-004D,CNRL-4-2-004D,CNRL-4-2-004D,1,,,https://www.nti.de/userdata/dcshop/images/normal/691692_cnrl-4-2-004d.jpg,3,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/roland-zro-shank-4-mm-p31096/
NTI-CNRL-4-2-005D,NTI,NTI-Kahla GmbH,"Roland, ZrO², Shank ø 4 mm",CNRL-4-2-005D,CNRL-4-2-005D,CNRL-4-2-005D,1,,,https://www.nti.de/userdata/dcshop/images/normal/740601_cnrl-4-2-005d.jpg,3,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/roland-zro-shank-4-mm-p31176/
NTI-CNRL-4-2-006H,NTI,NTI-Kahla GmbH,"Roland, ZrO², Shank ø 4 mm",CNRL-4-2-006H,CNRL-4-2-006H,CNRL-4-2-006H,1,,,https://www.nti.de/userdata/dcshop/images/normal/608614_cnrl-4-2-006h.jpg,3,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/roland-zro-shank-4-mm-p31177/
NTI-178S.21.204.025,NTI,NTI-Kahla GmbH,Root fillers with safety spiral,178S.21.204.025,178S.21.204.025 | 178S.21.204.030 | 178S.21.204.035 | 178S.21.204.040 | 178S.21.204.SO | 178S.25.204.025 | 178S.25.204.030 | 178S.25.204.035 | 178S.25.204.040 | 178S.25.204.SO,178S.21.204.025,10,,,https://www.nti.de/userdata/dcshop/images/normal/165366_178s.21.204.025__b.jpg,2,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/root-fillers-with-safety-spiral-p9149/
NTI-178.21.204.025,NTI,NTI-Kahla GmbH,Root fillers without safety spiral,178.21.204.025,178.21.204.025 | 178.21.204.030 | 178.21.204.035 | 178.21.204.040 | 178.21.204.SO | 178.25.204.025 | 178.25.204.030 | 178.25.204.035 | 178.25.204.040 | 178.25.204.SO,178.21.204.025,10,,,https://www.nti.de/userdata/dcshop/images/normal/414684_178.21.204.025__b.jpg,2,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/root-fillers-without-safety-spiral-p9148/
NTI-801-007F-FG,NTI,NTI-Kahla GmbH,Round,801-007F-FG,801-007F-FG | 801-007M-FG | 801-007M-KID | 801-007M-KIDL | 801-008F-FG | 801-008M-FG | 801-009F-FG | 801-009M-FG | 801-010F-FG | 801-010M-FG | 801-010M-FGXL | 801-010M-RA | 801-012C-FG | 801-012F-FG | 801-012M-FG | 801-012M-FGM | 801-012M-FGXL | 801-012M-RA | 801-012SC-FG | 801-012SF-FG | 801-014C-FG | 801-014C-FGXL | 801-014F-FG | 801-014M-FG | 801-014M-FGM | 801-014M-FGXL | 801-014M-RA | 801-014SC-FG | 801-014SC-FGXL | 801-014SF-FG | 801-016C-FG | 801-016C-FGXL | 801-016F-FG | 801-016M-FG | 801-016M-FGXL | 801-016M-RA | 801-016SC-FG | 801-016SC-FGXL | 801-016SF-FG | 801-018C-FG | 801-018C-FGXL | 801-018F-FG | 801-018M-FG | 801-018M-FGM | 801-018M-FGXL | 801-018M-RA | 801-018SC-FG | 801-018SC-FGXL | 801-018SF-FG | 801-021C-FG | 801-021F-FG | 801-021M-FG | 801-021M-RA | 801-021SC-FG | 801-021SF-FG | 801-023C-FG | 801-023C-FGM | 801-023C-FGXL | 801-023F-FG | 801-023M-FG | 801-023M-FGXL | 801-023M-RA | 801-023SC-FG | 801-023SC-FGXL | 801-023SF-FG | 801-025C-FG | 801-025F-FG | 801-025M-FG | 801-025SC-FG | 801-025SF-FG | 801-029C-FG | 801-029F-FG | 801-029M-FG | 801-029M-RA | 801-029SC-FG | 801-029SC-FGXL | 801-029SF-FG | 801-035C-FG | 801-035F-FG | 801-035M-FG | 801-035SC-FG | 801-035SF-FG | 801-042C-FG | 801-042M-FG,801-007F-FG,84,,,https://www.nti.de/userdata/dcshop/images/normal/113_801-007f-fg__a.jpg,5,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/round-p9214/
NTI-801-009M-HP,NTI,NTI-Kahla GmbH,Round,801-009M-HP,801-009M-HP | 801-010M-HP | 801-012M-HP | 801-014M-HP | 801-016M-HP | 801-018M-HP | 801-021M-HP | 801-023M-HP | 801-029M-HP | 801-035M-HP,801-009M-HP,10,,,https://www.nti.de/userdata/dcshop/images/normal/121_801-009m-hp__a.jpg,5,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/round-p9215/
NTI-H1-002-HP,NTI,NTI-Kahla GmbH,Round,H1-002-HP,H1-002-HP | H1-003-HP | H1-004-HP | H1-005-HP | H1-006-HP | H1-007-HP | H1-008-HP | H1-009-HP | H1-010-HP | H1-012-HP | H1-014-HP | H1-016-HP | H1-018-HP | H1-021-HP | H1-023-HP | H1-027-HP,H1-002-HP,16,,,https://www.nti.de/userdata/dcshop/images/normal/4366_h1-002-hp__a.jpg,5,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/round-p9648/
NTI-H1-005-FG,NTI,NTI-Kahla GmbH,Round,H1-005-FG,H1-005-FG | H1-006-FG | H1-006-RA | H1-008-FG | H1-008-RA | H1-010-FG | H1-010-RA | H1-012-RA | H1-014-FG | H1-014-RA | H1-016-RA | H1-018-FG | H1-018-RA | H1-021-RA | H1-023-FG | H1-023-RA | H1-027-RA,H1-005-FG,17,,,https://www.nti.de/userdata/dcshop/images/normal/4075_h1-005-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/round-p9625/
NTI-H1SF-014-RA,NTI,NTI-Kahla GmbH,Round,H1SF-014-RA,H1SF-014-RA | H1SF-016-RA | H1SF-018-RA,H1SF-014-RA,3,,,https://www.nti.de/userdata/dcshop/images/normal/4560_h1sf-014-ra__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/round-p9651/
NTI-H41-014-FG,NTI,NTI-Kahla GmbH,Round,H41-014-FG,H41-014-FG | H41-016-FG | H41-018-FG | H41-018-RA | H41-023-FG | H41-023-RA,H41-014-FG,6,,,https://www.nti.de/userdata/dcshop/images/normal/2824_h41-014-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/round-p9713/
NTI-881-010C-FG,NTI,NTI-Kahla GmbH,Round Cylinder,881-010C-FG,881-010C-FG | 881-010F-FG | 881-010M-FG | 881-012C-FG | 881-012F-FG | 881-012M-FG | 881-012SF-FG | 881-014C-FG | 881-014F-FG | 881-014M-FG | 881-014SC-FG | 881-014SF-FG | 881-016C-FG | 881-016F-FG | 881-016M-FG | 881-016SC-FG | 881-018C-FG | 881-018F-FG | 881-018M-FG | 881-018SC-FG,881-010C-FG,20,,,https://www.nti.de/userdata/dcshop/images/normal/1076_881-010c-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/round-cylinder-p9369/
NTI-999-021F-FG,NTI,NTI-Kahla GmbH,Round Cylinder with guide pin,999-021F-FG,999-021F-FG | 999-021M-FG,999-021F-FG,2,,,https://www.nti.de/userdata/dcshop/images/normal/1420_999-021f-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/round-cylinder-with-guide-pin-p9396/
NTI-842R-018C-HP,NTI,NTI-Kahla GmbH,Round End Cylinder,842R-018C-HP,842R-018C-HP | 842R-018M-HP,842R-018C-HP,2,,,https://www.nti.de/userdata/dcshop/images/normal/3669_842r-018c-hp__a.jpg,5,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/round-end-cylinder-p9274/
NTI-881-016M-HP,NTI,NTI-Kahla GmbH,Round End Cylinder,881-016M-HP,881-016M-HP | 881-025M-HP | 881-040M-HP,881-016M-HP,3,,,https://www.nti.de/userdata/dcshop/images/normal/3903_881-016m-hp__a.jpg,5,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/round-end-cylinder-p9370/
NTI-882-010C-FG,NTI,NTI-Kahla GmbH,Round End Cylinder,882-010C-FG,882-010C-FG | 882-010F-FG | 882-010M-FG | 882-012C-FG | 882-012F-FG | 882-012M-FG | 882-012SF-FG | 882-014C-FG | 882-014F-FG | 882-014M-FG | 882-014SC-FG,882-010C-FG,11,,,https://www.nti.de/userdata/dcshop/images/normal/9111_882-010c-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/round-end-cylinder-p9373/
NTI-H31R-010-FG,NTI,NTI-Kahla GmbH,Round End Cylinder,H31R-010-FG,H31R-010-FG | H31R-012-FG,H31R-010-FG,2,,,https://www.nti.de/userdata/dcshop/images/normal/4655_h31r-010-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/round-end-cylinder-p9691/
NTI-H31RMF-010-FG,NTI,NTI-Kahla GmbH,Round End Cylinder,H31RMF-010-FG,H31RMF-010-FG | H31RMF-012-FG,H31RMF-010-FG,2,,,https://www.nti.de/userdata/dcshop/images/normal/4657_h31rmf-010-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/round-end-cylinder-p9692/
NTI-H34-010-FG,NTI,NTI-Kahla GmbH,Round End Cylinder,H34-010-FG,H34-010-FG | H34-012-FG | H34L-010-FG | H34L-012-FG,H34-010-FG,4,,,https://www.nti.de/userdata/dcshop/images/normal/4668_h34-010-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/round-end-cylinder-p9697/
NTI-H36RS-012-FG,NTI,NTI-Kahla GmbH,Round End Cylinder,H36RS-012-FG,H36RS-012-FG,H36RS-012-FG,1,,,https://www.nti.de/userdata/dcshop/images/normal/4797_h36rs-012-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/round-end-cylinder-p9699/
NTI-K672R-080,NTI,NTI-Kahla GmbH,Round End Cylinder,K672R-080,K672R-080 | K672R-080-SET,K672R-080,2,,,https://www.nti.de/userdata/dcshop/images/normal/268785_k672r-080_nachfuellpackung.jpg,2,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/round-end-cylinder-p9758/
NTI-T21RX-010-FG,NTI,NTI-Kahla GmbH,Round End Cylinder,T21RX-010-FG,T21RX-010-FG | T21RX-012-FG | T21RX-012-RA,T21RX-010-FG,3,,,https://www.nti.de/userdata/dcshop/images/normal/3805_t21rx-010-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/round-end-cylinder-p9937/
NTI-882-012TC-FG,NTI,NTI-Kahla GmbH,Round End Cylinder Turbo,882-012TC-FG,882-012TC-FG | 882-014TC-FG,882-012TC-FG,2,,,https://www.nti.de/userdata/dcshop/images/normal/6075_882-012tc-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/round-end-cylinder-turbo-p9374/
NTI-849-009F-FG,NTI,NTI-Kahla GmbH,Round End Taper,849-009F-FG,849-009F-FG | 849-009M-FG | 849-010F-FG | 849-010M-FG | 849-010SF-FG | 849-012C-FG | 849-012F-FG | 849-012M-FG | 849-014C-FG | 849-016C-FG | 849-025C-FG | 849-025M-FG | 849-025SC-FG,849-009F-FG,13,,,https://www.nti.de/userdata/dcshop/images/normal/366_849-009f-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/round-end-taper-p9299/
NTI-849-009M-HP,NTI,NTI-Kahla GmbH,Round End Taper,849-009M-HP,849-009M-HP,849-009M-HP,1,,,https://www.nti.de/userdata/dcshop/images/normal/3816_849-009m-hp__a.jpg,5,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/round-end-taper-p9300/
