"canonicalProductId","canonicalVariantId","canonicalProductName","canonicalBrand","canonicalManufacturer","canonicalCategory","canonicalSourceUrl","sourceEvidenceStatus","supplierSku","supplierProductName","price","currency","stock","warehouse","leadTimeDays","availableFrom","licenseDocumentUrl","rowAction"
"public-1033aab81bd7937324cf87c1","public-1033aab81bd7937324cf87c1-variant-default","Скрев пост реамер (спр) 1-6 32 мм","","","","https://a4d.kz/content/screw-post-reamer-spr-1-6-32mm","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-efa5dabb97034b009a4cadab","public-efa5dabb97034b009a4cadab-variant-default","Слепочные ложки для имплантации","","","","https://a4d.kz/content/slepochnye-lozhki-dlya-implantacii","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-64cb3124cfead2837994c36c","public-64cb3124cfead2837994c36c-variant-default","Слепочные ложки оттискные перфорированные пластмассовые ложки","","","","https://a4d.kz/content/slepochnye-lozhki-ottisknye-perforirovannye-plastmassovye-lozhki-5","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-332933aca511e9c33c282283","public-332933aca511e9c33c282283-variant-default","Спиртовка","","","","https://a4d.kz/content/spirtovka","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-6c8e01e653e1a192d0230bd8","public-6c8e01e653e1a192d0230bd8-variant-default","Спредеры Niti","","","","https://a4d.kz/content/spredery-niti","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-70b0ad4a020bd6be8196d606","public-70b0ad4a020bd6be8196d606-variant-default","Стальные штифты набор 120 шт","","","","https://a4d.kz/content/stalnye-shtifty-nabor-120-sht","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-e29afb7ee7cdf3b5b0229013","public-e29afb7ee7cdf3b5b0229013-variant-default","Стальные штифты Размеры L1/L2/L3/M1/M2/M3/ S1/S2/S3","","","","https://a4d.kz/content/stalnye-shtifty-razmery-l1l2l3m1m2m3-s1s2s3","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-60c2c45f041787731a5a36c0","public-60c2c45f041787731a5a36c0-variant-default","Станок лазерный для сверления AX-88 Штифтование разборных моделей;Изготовления протяжённых мостов с максимальной точностью;","","","","https://a4d.kz/content/stanok-lazernyy-dlya-sverleniya-ax-88-shtiftovanie-razbornyh-modeleyizgotovleniya","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-5624e3fb57f594e738f1f103","public-5624e3fb57f594e738f1f103-variant-default","Стекло для замешивания без лунок 2,090-1","","","","https://a4d.kz/content/steklo-dlya-zameshivaniya-bez-lunok-2090-1","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-b7899dc69bb9ed108f7ef225","public-b7899dc69bb9ed108f7ef225-variant-default","Стекловолоконные штифты FiberPost Размеры 1,1/1,3","","","","https://a4d.kz/content/steklovolokonnye-shtifty-fiberpost-razmery-1113","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-1111acd4cb8ba7af5ed5a9ae","public-1111acd4cb8ba7af5ed5a9ae-variant-default","Стерилизационные пакеты в уп 200 шт 57 x 130мм","","","","https://a4d.kz/content/sterilizacionnye-pakety-v-200-sht-57-x-130mm","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-8627180392a2398e94f85630","public-8627180392a2398e94f85630-variant-default","Стул врача SCD05","","","","https://a4d.kz/content/stul-vracha-scd05","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-2ee703918d20fcef7f4bd567","public-2ee703918d20fcef7f4bd567-variant-default","Стул врача SCD06","","","","https://a4d.kz/content/stul-vracha-scd06","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-ff2a2cc041258d0781f191c3","public-ff2a2cc041258d0781f191c3-variant-default","Стул доктора 25-01","","","","https://a4d.kz/content/stul-doktora-25-01","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-3c696cbdbeb61cd1d6ab70b1","public-3c696cbdbeb61cd1d6ab70b1-variant-default","Стул доктора 25-02","","","","https://a4d.kz/content/stul-doktora-25-02","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-6aea9a50da0d53f5fd5c5eb1","public-6aea9a50da0d53f5fd5c5eb1-variant-default","Стул доктора 25-03","","","","https://a4d.kz/content/stul-doktora-25-03","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-08c6b58f68678a5fa53650d9","public-08c6b58f68678a5fa53650d9-variant-default","Стул доктора 25-04","","","","https://a4d.kz/content/stul-doktora-25-04","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-b60213f7cf64448a70fcdc11","public-b60213f7cf64448a70fcdc11-variant-default","Сушилка","","","","https://a4d.kz/content/sushilka","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-2abf62894ad3cec4bdf0585f","public-2abf62894ad3cec4bdf0585f-variant-default","Тигли 30мл","","","","https://a4d.kz/content/tigli-30ml","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-70d75572e4eed5ac6eb6d1a7","public-70d75572e4eed5ac6eb6d1a7-variant-default","Тигли зуботехнические","","","","https://a4d.kz/content/tigli-zubotehnicheskie","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-3dc5588b54872c1e39cb5814","public-3dc5588b54872c1e39cb5814-variant-default","Титановые штифты 120 шт","","","","https://a4d.kz/content/titanovye-shtifty-120-sht","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-1ddd894edc32098e22e652be","public-1ddd894edc32098e22e652be-variant-default","Торсион пад","","","","https://a4d.kz/content/torsion-pad","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
